theoretical_quantile,sample_quantile,reference_line
-0.6624805507657187,-0.0053524293670781245,-0.008368561501692916
-0.6615493657277077,-0.005339170926251975,-0.008356796496494944
-0.6606187539698273,-0.005333329528736058,-0.008345038734372666
-0.659688713981682,-0.005331064513036417,-0.008333288196243077
-0.6587592442576357,-0.005308725640003278,-0.008321544863083298
-0.6578303432967907,-0.005308025681679965,-0.008309808715930326
-0.6569020096029652,-0.005307655064914771,-0.008298079735880733
-0.6559742416846716,-0.0053009146729563385,-0.008286357904090403
-0.6550470380550953,-0.005296165917934426,-0.008274643201774262
-0.6541203972320724,-0.005294194246342572,-0.008262935610205989
-0.6531943177380696,-0.005281386833923362,-0.008251235110717776
-0.6522687981001611,-0.005274823899810224,-0.008239541684700024
-0.6513438368500097,-0.0052640834842382815,-0.008227855313601108
-0.6504194325238438,-0.005251535403374628,-0.008216175978927088
-0.6494955836624373,-0.005241886166762874,-0.008204503662241455
-0.6485722888110893,-0.005195203513836699,-0.008192838345164868
-0.6476495465196025,-0.005192430979520743,-0.008181180009374895
-0.6467273553422633,-0.005179703278887007,-0.008169528636605746
-0.6458057138378211,-0.005162533909731601,-0.008157884208648021
-0.6448846205694677,-0.00514877740136489,-0.008146246707348448
-0.6439640741048183,-0.005138832011236499,-0.00813461611460964
-0.6430440730158891,-0.005128794629255035,-0.00812299241238982
-0.6421246158790801,-0.005095453834643356,-0.00811137558270259
-0.6412057012751528,-0.005088185323712319,-0.00809976560761666
-0.640287327789212,-0.005085537936271489,-0.008088162469255618
-0.6393694940106858,-0.005074677717830368,-0.008076566149797671
-0.6384521985333047,-0.005070093275988267,-0.008064976631475386
-0.6375354399550845,-0.00506736213125687,-0.008053393896575474
-0.6366192168783055,-0.005061200067998515,-0.00804181792743852
-0.6357035279094929,-0.005055956157176359,-0.008030248706458748
-0.6347883716593989,-0.005024510217380337,-0.008018686216083783
-0.6338737467429831,-0.005018027061790505,-0.008007130438814411
-0.6329596517793932,-0.004986865551790983,-0.007995581357204328
-0.6320460853919465,-0.004981615319140131,-0.007984038953859919
-0.6311330462081116,-0.00495965193932675,-0.007972503211440007
-0.6302205328594892,-0.0049428549731245185,-0.007960974112655629
-0.6293085439817938,-0.0049284566238508905,-0.0079494516402698
-0.6283970782148354,-0.004924918014022904,-0.00793793577709727
-0.6274861342025009,-0.004923416406135397,-0.00792642650600431
-0.6265757105927363,-0.004915003083594437,-0.007914923809908466
-0.6256658060375281,-0.004913902150337265,-0.007903427671778337
-0.6247564191928862,-0.004867655969136058,-0.007891938074633356
-0.6238475487188243,-0.004864743967221605,-0.007880455001543541
-0.6229391932793442,-0.004860451839085107,-0.007868978435629299
-0.6220313515424164,-0.004849760449214428,-0.007857508360061174
-0.621124022179963,-0.0048404819910515375,-0.007846044758059645
-0.6202172038678408,-0.004831782520161301,-0.007834587612894895
-0.6193108952858228,-0.004819459996868464,-0.007823136907886592
-0.6184050951175818,-0.004816681666866695,-0.007811692626403674
-0.6174998020506721,-0.004816397015068905,-0.007800254751864117
-0.6165950147765138,-0.004808169975792361,-0.007788823267734744
-0.6156907319903742,-0.004805651484779452,-0.007777398157530982
-0.6147869523913518,-0.004804440216064657,-0.0077659794048166655
-0.6138836746823594,-0.004759611915955429,-0.007754566993203814
-0.6129808975701063,-0.0047455881402896005,-0.007743160906352424
-0.6120786197650834,-0.004728680090331453,-0.007731761127970263
-0.6111768399815446,-0.004722059617989762,-0.0077203676418126435
-0.6102755569374918,-0.004718412070732925,-0.007708980431682232
-0.6093747693546575,-0.004715752015284153,-0.007697599481428831
-0.6084744759584889,-0.00471017422734047,-0.007686224774949173
-0.6075746754781317,-0.0047088936323317655,-0.007674856296186721
-0.6066753666464136,-0.00470793666588646,-0.0076634940291314575
-0.6057765481998286,-0.004703416020527657,-0.007652137957819687
-0.6048782188785202,-0.00469156396381429,-0.007640788066333824
-0.6039803774262671,-0.004689651067214789,-0.0076294443388022085
-0.6030830225904651,-0.004644657595902767,-0.007618106759398884
-0.602186153122113,-0.004642172218085278,-0.007606775312343416
-0.6012897677757969,-0.004639266074176574,-0.007595449981900692
-0.6003938653096734,-0.004632826063899576,-0.00758413075238071
-0.5994984444854556,-0.0046313129512815295,-0.007572817608138404
-0.5986035040683966,-0.00462814202152215,-0.007561510533573433
-0.5977090428272741,-0.004613637619793716,-0.0075502095131299895
-0.5968150595343761,-0.004596796401434015,-0.0075389145312966125
-0.5959215529654848,-0.004590982008579508,-0.0075276255726059935
-0.595028521899862,-0.004580935312309438,-0.007516342621634782
-0.5941359651202336,-0.004571110268639604,-0.007505065663003398
-0.5932438814127753,-0.004568421176551113,-0.007493794681375845
-0.592352269567097,-0.004552500806195469,-0.007482529661459518
-0.5914611283762282,-0.004544859901196174,-0.0074712705880050165
-0.5905704566366042,-0.0045376608017694345,-0.007460017445805969
-0.5896802531480498,-0.004531802486972223,-0.007448770219698828
-0.5887905167137663,-0.004513149203696085,-0.0074375288945627074
-0.5879012461403155,-0.004490903997445213,-0.007426293455319181
-0.5870124402376069,-0.004479831545374241,-0.0074150638869321175
-0.5861240978188821,-0.00446865000392882,-0.007403840174407482
-0.5852362177007009,-0.004458509071600303,-0.007392622302793167
-0.5843487987029277,-0.004455559378518477,-0.007381410257178814
-0.5834618396487158,-0.0044518467498082664,-0.007370204022695621
-0.5825753393644958,-0.004450338679177447,-0.007359003584516191
-0.5816892966799588,-0.004433708333874689,-0.007347808927854321
-0.580803710428045,-0.004426500552987973,-0.00733662003796486
-0.5799185794449281,-0.004401900995375167,-0.007325436900143508
-0.5790339025700021,-0.004392951512261863,-0.007314259499726656
-0.5781496786458682,-0.00438941522369705,-0.007303087822091212
-0.5772659065183201,-0.004385482664954739,-0.007291921852654422
-0.5763825850363317,-0.00438401126424745,-0.0072807615768737104
-0.5754997130520418,-0.0043838320949643305,-0.007269606980246491
-0.5746172894207429,-0.004383409604853323,-0.007258458048310018
-0.573735313000866,-0.0043588259221593074,-0.007247314766641205
-0.5728537826539681,-0.004350863950299029,-0.007236177120856457
-0.5719726972447193,-0.00434347580828252,-0.00722504509661151
-0.5710920556408888,-0.004330211015983006,-0.007213918679601258
-0.5702118567133325,-0.0043267667771255845,-0.007202797855559595
-0.5693320993359798,-0.00431744811290979,-0.007191682610259243
-0.5684527823858201,-0.004316917829055243,-0.007180572929511588
-0.5675739047428912,-0.004297479913232342,-0.007169468799166531
-0.5666954652902646,-0.00427840621863885,-0.007158370205112302
-0.5658174629140349,-0.0042374176351901265,-0.0071472771332753236
-0.5649398965033052,-0.004234664104981474,-0.007136189569620034
-0.5640627649501757,-0.004199000311858877,-0.007125107500148732
-0.5631860671497306,-0.0041954458995213766,-0.007114030910901422
-0.5623098020000252,-0.0041943464877747085,-0.007102959787955647
-0.5614339684020747,-0.004193934159157613,-0.007091894117426343
-0.5605585652598405,-0.004192813365021838,-0.007080833885465672
-0.5596835914802188,-0.004185226445385731,-0.007069779078262877
-0.5588090459730276,-0.004182122413501382,-0.007058729682044113
-0.5579349276509948,-0.004171228361079915,-0.007047685683072302
-0.5570612354297468,-0.004149386703080346,-0.007036647067646987
-0.5561879682277947,-0.0041438035276132636,-0.007025613822104156
-0.5553151249665242,-0.004142926960985469,-0.007014585932816117
-0.5544427045701823,-0.004138777938126963,-0.00700356338619133
-0.5535707059658661,-0.00412428320919341,-0.0069925461686742635
-0.5526991280835102,-0.004122765912496329,-0.0069815342667452355
-0.5518279698558758,-0.004120462314892515,-0.006970527666920277
-0.5509572302185387,-0.004115268905558405,-0.0069595263557509805
-0.550086908109877,-0.004105841014992982,-0.006948530319824345
-0.5492170024710608,-0.004103040340403839,-0.006937539545762639
-0.5483475122460387,-0.004075523899133954,-0.0069265540202232455
-0.5474784363815287,-0.004066775800202357,-0.006915573729898528
-0.5466097738270045,-0.004022691544275289,-0.0069045986615156735
-0.5457415235346853,-0.004020155380588133,-0.0068936288018365535
-0.5448736844595248,-0.004015044389771327,-0.006882664137657589
-0.5440062555591986,-0.004007660318594248,-0.006871704655809589
-0.5431392357940945,-0.004000082892774318,-0.006860750343157635
-0.5422726241272999,-0.003978785043224353,-0.00684980118660091
-0.5414064195245921,-0.003977836226735051,-0.006838857173072586
-0.540540620954426,-0.003972884176395582,-0.0068279182895396645
-0.5396752273879235,-0.003971820267416635,-0.0068169845230028414
-0.5388102377988632,-0.0039571870675662755,-0.006806055860496382
-0.5379456511636683,-0.003949812281925178,-0.006795132289087962
-0.5370814664613971,-0.00394565723155088,-0.00678421379587855
-0.536217682673731,-0.003944800638714262,-0.006773300368002257
-0.5353542987849643,-0.003934970562497347,-0.006762391992626206
-0.5344913137819937,-0.003924627504736415,-0.0067514886569503985
-0.5336287266543069,-0.003924059611623382,-0.0067405903482075785
-0.5327665363939735,-0.003922757257242233,-0.0067296970536631015
-0.5319047419956325,-0.003921251429842014,-0.0067188087606147905
-0.5310433424564833,-0.003912921434237055,-0.006707925456392819
-0.5301823367762748,-0.003903746519046814,-0.00669704712835957
-0.5293217239572944,-0.003897919995843671,-0.006686173763909498
-0.528461503004359,-0.0038974410615287853,-0.006675305350469021
-0.5276016729248034,-0.0038853441799312676,-0.006664441875496365
-0.526742232728471,-0.0038851007682885524,-0.00665358332648145
-0.5258831814277026,-0.003876189994148666,-0.006642729690945753
-0.5250245180373276,-0.0038663045940298298,-0.006631880956442191
-0.5241662415746526,-0.003859524496538838,-0.006621037110554978
-0.523308351059452,-0.003846584901916238,-0.006610198140899509
-0.5224508455139582,-0.003845376247567084,-0.006599364035122237
-0.5215937239628508,-0.003837942304665649,-0.0065885347809005275
-0.5207369854332479,-0.003824919166785406,-0.00657771036594256
-0.5198806289546949,-0.003821426849966191,-0.0065668907779871805
-0.5190246535591561,-0.0038157496882247613,-0.006556076004803795
-0.5181690582810035,-0.003813573047196726,-0.006545266034192232
-0.517313842157008,-0.003812650102286522,-0.0065344608539826265
-0.51645900422633,-0.003811264815911995,-0.006523660452035304
-0.5156045435305081,-0.003795497834320167,-0.006512864816240639
-0.5147504591134521,-0.0037913967741826197,-0.006502073934518962
-0.513896750021431,-0.003770578207599639,-0.006491287794820414
-0.5130434153030646,-0.003769264360871943,-0.0064805063851248335
-0.5121904540093146,-0.0037566950102517578,-0.006469729693441649
-0.5113378651934739,-0.003748382103708832,-0.006458957707809744
-0.5104856479111585,-0.003743226250074245,-0.006448190416297351
-0.5096338012202968,-0.003742447647018616,-0.006437427807001919
-0.508782324181122,-0.003738602989222198,-0.0064266698680500185
-0.5079312158561613,-0.003725614988004212,-0.0064159165875972
-0.5070804753102277,-0.003708321251561722,-0.006405167953827897
-0.50623010161041,-0.003700608242323693,-0.006394423954955294
-0.5053800938260652,-0.003688610053768168,-0.006383684579221235
-0.5045304510288073,-0.00368687058826138,-0.00637294981489608
-0.5036811722925004,-0.003671392518852656,-0.006362219650278614
-0.5028322566932482,-0.0036513002990401673,-0.006351494073695923
-0.5019837033093852,-0.003633248006158972,-0.006340773073503277
-0.5011355112214695,-0.003631409828597558,-0.006330056638084036
-0.5002876795122712,-0.003625550675705087,-0.006319344755849512
-0.49944020726676575,-0.0036252051491362106,-0.006308637415238879
-0.49859309357212434,-0.0036208062640819827,-0.006297934604719052
-0.497746337517705,-0.003603929104939848,-0.006287236312784574
-0.4968999381950447,-0.00359761488759269,-0.006276542527957523
-0.49605389469784944,-0.0035925992252371954,-0.006265853238787377
-0.4952082061219869,-0.003592187480477113,-0.006255168433850926
-0.49436287156547687,-0.003590019355807027,-0.006244488101752152
-0.4935178901284835,-0.0035825524579569264,-0.00623381223112213
-0.4926732609133061,-0.0035801512524864946,-0.006223140810618911
-0.49182898302437106,-0.00357517027580232,-0.0062124738289274185
-0.4909850555682236,-0.003566309522897163,-0.0062018112747593505
-0.49014147765351873,-0.003554546384738392,-0.006191153136853057
-0.4892982483910138,-0.0035529378901112676,-0.0061804994039734535
-0.48845536689355923,-0.0035505293818064395,-0.0061698500649118955
-0.48761283227609115,-0.0035493634751681885,-0.006159205108486095
-0.4867706436556223,-0.0035461756580784875,-0.006148564523539999
-0.48592880015123424,-0.0035454766380805915,-0.006137928298943693
-0.4850873008840696,-0.0035295735866159856,-0.006127296423593302
-0.4842461449773232,-0.00352674820056591,-0.00611666888641088
-0.48340533155623444,-0.003521124180538922,-0.006106045676344313
-0.4825648597480789,-0.003513532926248118,-0.006095426782367214
-0.48172472868216093,-0.0035121587721996536,-0.006084812193478827
-0.4808849374898048,-0.0035119185772573684,-0.006074201898703918
-0.4800454853043473,-0.0034989595575012373,-0.006063595887092679
-0.47920637126113014,-0.0034987631542502977,-0.006052994147720632
-0.47836759449749094,-0.003495410352524288,-0.006042396669688518
-0.477529154152757,-0.003495224617034935,-0.006031803442122218
-0.4766910493682358,-0.003456925118134691,-0.006021214454172627
-0.4758532792872085,-0.003453704927342997,-0.006010629695015579
-0.4750158430549216,-0.0034466524354532786,-0.006000049153851741
-0.47417873981857944,-0.003446564370904403,-0.005989472819906511
-0.4733419687273363,-0.0034424599208325597,-0.005978900682429928
-0.47250552893228903,-0.0034418259878007643,-0.005968332730696573
-0.4716694195864695,-0.003433514576527371,-0.005957768954005475
-0.4708336398448366,-0.0034126750858324843,-0.005947209341680007
-0.46999818886426886,-0.0034125247503096643,-0.005936653883067801
-0.4691630658035577,-0.0034068530462010695,-0.005926102567540652
-0.4683282698233985,-0.0034056226548202203,-0.005915555384494414
-0.46749380008638464,-0.003401085082508234,-0.005905012323348921
-0.466659655756999,-0.003387105194293695,-0.0058944733735478766
-0.46582583600160743,-0.0033756394832347323,-0.005883938524558777
-0.4649923399884506,-0.003369810758163212,-0.005873407765872807
-0.4641591668876371,-0.0033692544079505712,-0.005862881087004748
-0.46332631587113665,-0.0033606088798656883,-0.005852358477492901
-0.46249378611277175,-0.0033501745164191384,-0.0058418399268989705
-0.4616615767882117,-0.0033479939725355665,-0.005831325424807995
-0.46082968707496413,-0.0033454773642325403,-0.005820814960828245
-0.4599981161523688,-0.003341940453420516,-0.00581030852459113
-0.45916686320159056,-0.003338091771055821,-0.005799806105751127
-0.45833592740561113,-0.0033376455608006266,-0.005789307693985662
-0.45750530794922367,-0.003337538273912448,-0.00577881327899505
-0.456675004019024,-0.0033334972584956836,-0.005768322850502382
-0.45584501480340545,-0.00333347884113461,-0.005757836398253459
-0.45501533949254996,-0.0033286889986989913,-0.005747353912016681
-0.45418597727842264,-0.003325843133023341,-0.005736875381582974
-0.45335692735476446,-0.0033074109951356113,-0.005726400796765706
-0.45252818891708474,-0.0032949866715854606,-0.005715930147400583
-0.45169976116265526,-0.0032847431471116533,-0.005705463423345581
-0.45087164329050267,-0.003284710305529211,-0.005695000614480846
-0.4500438345014024,-0.003271953605624848,-0.005684541710708622
-0.4492163339978711,-0.003267058289651124,-0.005674086701953148
-0.44838914098416016,-0.003266482609556474,-0.005663635578160585
-0.44756225466625,-0.0032462951381170696,-0.0056531883292989344
-0.44673567425184146,-0.0032427121663868713,-0.005642744945357939
-0.44590939895035125,-0.0032131477538097923,-0.005632305416349018
-0.44508342797290357,-0.003210842252047514,-0.005621869732305164
-0.44425776053232474,-0.003209824462891759,-0.005611437883280876
-0.44343239584313593,-0.0032070038862223142,-0.005601009859352065
-0.4426073331215467,-0.0031972643796376963,-0.005590585650615975
-0.44178257158544926,-0.0031719175144144613,-0.005580165247191108
-0.4409581104544105,-0.0031714840582488255,-0.0055697486392171265
-0.44013394894966745,-0.0031421963746820275,-0.0055593358168547925
-0.439310086294119,-0.0031373458325887936,-0.005548926770285867
-0.43848652171232033,-0.003123647961230716,-0.005538521489713035
-0.43766325443047727,-0.003117708833434161,-0.005528119965359838
-0.43684028367643823,-0.0031054425370691937,-0.005517722187470569
-0.4360176086796897,-0.003104739302518654,-0.005507328146310218
-0.4351952286713485,-0.0030999012121726444,-0.005496937832164375
-0.4343731428841567,-0.0030970973390328674,-0.0054865512353391615
-0.4335513505524742,-0.0030796009487446714,-0.0054761683461611406
-0.43272985091227334,-0.0030758233104396233,-0.0054657891549772485
-0.4319086432011329,-0.003074330166683957,-0.005455413652154717
-0.43108772665823086,-0.0030648764011233748,-0.005445041828080982
-0.4302671005243395,-0.0030641441146800974,-0.005434673673163623
-0.42944676404181814,-0.00305427831029903,-0.005424309177830273
-0.42862671645460826,-0.0030524464023023723,-0.005413948332528552
-0.4278069570082264,-0.003044275545715032,-0.00540359112772598
-0.42698748494975836,-0.0030432264429280545,-0.005393237553909907
-0.426168299527854,-0.003038236362314179,-0.00538288760158744
-0.42534939999271987,-0.003034939123203218,-0.005372541261285356
-0.42453078559611457,-0.0030167296078294527,-0.005362198523550041
-0.42371245559134174,-0.003015738820716759,-0.005351859378947403
-0.4228944092332452,-0.0030094533624155373,-0.005341523818062806
-0.4220766457782019,-0.003000194113315577,-0.005331191831500986
-0.4212591644841169,-0.0029997665737797486,-0.0053208634098859875
-0.4204419646104173,-0.0029600380372014237,-0.005310538543861084
-0.4196250454180463,-0.002956257738588314,-0.005300217224088702
-0.4188084061694577,-0.002955758840197974,-0.005289899441250357
-0.4179920461286097,-0.002953610793764381,-0.0052795851860465695
-0.4171759645609593,-0.0029443028336262195,-0.005269274449196797
-0.416360160733457,-0.0029411333424669375,-0.005258967221439367
-0.41554463391454033,-0.002939052049708457,-0.0052486634935313935
-0.41472938337412907,-0.0029257464398048405,-0.00523836325624872
-0.41391440838361865,-0.0029115129061006674,-0.0052280665003858326
-0.4130997082158754,-0.0029058303608997635,-0.005217773216755801
-0.4122852821452302,-0.002901771972934909,-0.0052074833961902
-0.41147112944747316,-0.002895207306288711,-0.00519719702953904
-0.41065724939984855,-0.0028815003261896347,-0.005186914107670705
-0.40984364128104833,-0.002880691514202665,-0.005176634621471868
-0.40903030437120763,-0.0028775448018728,-0.005166358561847437
-0.40821723795189807,-0.002861107014381324,-0.0051560859197204685
-0.40740444130612374,-0.002828556099912211,-0.005145816686032119
-0.4065919137183144,-0.0028192637081274775,-0.005135550851741555
-0.4057796544743205,-0.0028178454463178414,-0.005125288407825895
-0.4049676628614086,-0.0028171081786423167,-0.0051150293452801475
-0.4041559381682544,-0.0027967315568950104,-0.005104773655117126
-0.40334447968493903,-0.002793660513791687,-0.0050945213283674
-0.40253328670294214,-0.002786673657181429,-0.0050842723560792094
-0.40172235851513793,-0.002780139834043763,-0.005074026729318413
-0.400911694415789,-0.00277587251374615,-0.005063784439168409
-0.40010129370054115,-0.002772029862066542,-0.005053545476730077
-0.3992911556664189,-0.0027664320655959706,-0.00504330983312171
-0.3984812796118186,-0.0027613055493076718,-0.005033077499478938
-0.3976716648365055,-0.0027513070433214434,-0.005022848466954682
-0.3968623106416064,-0.002746719576185839,-0.00501262272671907
-0.39605321632960544,-0.0027457897591269,-0.005002400269959376
-0.3952443812043394,-0.0027438272480752885,-0.004992181087879965
-0.3944358045709913,-0.002729883229711714,-0.00498196517170221
-0.3936274857360868,-0.00272831514894365,-0.0049717525126644485
-0.3928194240074874,-0.00272359023179709,-0.004961543102021897
-0.3920116186943872,-0.002722222033483597,-0.004951336931046605
-0.3912040691073063,-0.0027062847218880678,-0.004941133991027378
-0.39039677455808625,-0.002704568824139536,-0.004930934273269716
-0.3895897343598858,-0.002695711474718638,-0.004920737769095764
-0.3887829478271746,-0.002685884727774639,-0.004910544469844225
-0.38797641427572926,-0.0026816904051333986,-0.004900354366870318
-0.3871701330226277,-0.002677707778319385,-0.004890167451545701
-0.38636410338624483,-0.0026761113718794614,-0.004879983715258421
-0.38555832468624696,-0.0026714126039189545,-0.0048698031494128395
-0.3847527962435873,-0.0026694703629334617,-0.004859625745429579
-0.38394751738050137,-0.002669401132841376,-0.004849451494745461
-0.3831424874205011,-0.002667461105294352,-0.004839280388813436
-0.3823377056883713,-0.002661514259669527,-0.004829112419102534
-0.38153317151016375,-0.0026589688665192143,-0.004818947577097795
-0.3807288842131928,-0.0026560125837313247,-0.004808785854300209
-0.3799248431260309,-0.0026557721407997528,-0.004798627242226664
-0.37912104757850323,-0.002652007573284481,-0.004788471732409872
-0.37831749690168354,-0.0026364571165777106,-0.004778319316398322
-0.37751419042788853,-0.0026220972848318936,-0.004768169985756208
-0.3767111274906745,-0.0026171083768338444,-0.004758023732063382
-0.37590830742483106,-0.0026153235688571906,-0.004747880546915284
-0.37510572956637744,-0.0026114871752750805,-0.004737740421922884
-0.3743033932525582,-0.00260548887865248,-0.004727603348712635
-0.37350129782183705,-0.00259980386993803,-0.004717469318926394
-0.3726994426138939,-0.0025730849225741323,-0.004707338324221386
-0.3718978269696192,-0.0025718261562099223,-0.004697210356270126
-0.37109645023110965,-0.0025669988853843427,-0.004687085406760372
-0.3702953117416637,-0.002561712035306367,-0.0046769634673950655
-0.3694944108457766,-0.0025585836123304118,-0.004666844529892269
-0.36869374688913675,-0.0025505920817657382,-0.004656728585985118
-0.3678933192186199,-0.0025505194610546938,-0.004646615627421751
-0.3670931271822859,-0.002547721148473319,-0.004636505645965268
-0.36629317012937324,-0.00254639981448093,-0.004626398633393657
-0.3654934474102952,-0.002541464188519406,-0.004616294581499754
-0.36469395837663493,-0.002532923609061855,-0.004606193482091169
-0.36389470238114113,-0.002523117411128795,-0.0045960953269902445
-0.3630956787777243,-0.002518365986970728,-0.004586000108033997
-0.3622968869214509,-0.0025068030561222936,-0.004575907817074051
-0.3614983261685405,-0.0024950214445962184,-0.0045658184459765995
-0.36069999587636037,-0.002494816590720925,-0.004555731986622334
-0.35990189540342127,-0.0024629129403392572,-0.004545648430906394
-0.35910402410937375,-0.0024594940942973533,-0.004535567770738322
-0.35830638135500276,-0.002456448739274863,-0.00452548999804199
-0.35750896650222447,-0.002431279081331176,-0.004515415104755564
-0.35671177891408096,-0.002430688275845332,-0.004505343082831435
-0.3559148179547368,-0.0024261915432132,-0.004495273924236175
-0.355118082989474,-0.0024206672167784472,-0.004485207620950476
-0.3543215733846882,-0.0024176362825389826,-0.0044751441649690995
-0.3535252885078847,-0.002404616354855958,-0.004465083548300826
-0.35272922772767346,-0.0023967083167660786,-0.004455025762968393
-0.35193339041376565,-0.002382834689377218,-0.004444970801008453
-0.3511377759369689,-0.002372372347593397,-0.004434918654471509
-0.3503423836691836,-0.0023637700005559857,-0.0044248693154218715
-0.34954721298339825,-0.002355945929007698,-0.0044148227759376
-0.34875226325368575,-0.002352841692400475,-0.004404779028110453
-0.34795753385519923,-0.0023516731976648262,-0.0043947380640458385
-0.34716302416416733,-0.002350644150745362,-0.00438469987586275
-0.34636873355789116,-0.0023365573280689058,-0.004374664455693736
-0.3455746614147391,-0.002322012452848631,-0.004364631795684824
-0.34478080711414355,-0.002321787844904535,-0.00435460188799549
-0.3439871700365965,-0.0023214250297844937,-0.004344574724798593
-0.34319374956364535,-0.0023211572157922286,-0.004334550298280329
-0.3424005450778895,-0.002312137950941714,-0.004324528600640184
-0.34160755596297554,-0.0023083397211884457,-0.0043145096240908756
-0.3408147816035939,-0.002306621874230642,-0.004304493360858311
-0.34002222138547455,-0.0023015279830827275,-0.004294479803181527
-0.3392298746953828,-0.0022932176717338037,-0.004284468943312646
-0.33843774092111606,-0.002284427793170667,-0.00427446077351683
-0.3376458194514991,-0.002280889316870369,-0.0042644552860722175
-0.3368541096763808,-0.0022773837768982185,-0.004254452473269889
-0.3360626109866295,-0.0022712557107736025,-0.004244452327413805
-0.33527132277413,-0.002263656724420152,-0.004234454840820769
-0.33448024443177893,-0.002259342898506868,-0.004224460005820366
-0.33368937535348087,-0.002258707747716487,-0.0042144678147549176
-0.3328987149341455,-0.0022381696088374027,-0.004204478259979444
-0.33210826256968207,-0.0022358658774553784,-0.004194491333861595
-0.33131801765699725,-0.002226962242311302,-0.004184507028781622
-0.33052797959399016,-0.0022152773182959767,-0.0041745253371323135
-0.32973814777954924,-0.0022082044093528082,-0.004164546251318961
-0.32894852161354793,-0.0021942619102209614,-0.004154569763759298
-0.32815910049684116,-0.0021901112850356706,-0.00414459586688346
-0.3273698838312618,-0.0021875185198118813,-0.004134624553133939
-0.3265808710196163,-0.002168005205267426,-0.004124655814965524
-0.3257920614656819,-0.002153277487961008,-0.004114689644845275
-0.3250034545742016,-0.002144957202226177,-0.004104726035252448
-0.3242150497508818,-0.0021443827875901257,-0.004094764978678475
-0.32342684640238756,-0.0021423622322161856,-0.0040848064676269
-0.3226388439363393,-0.002131120472995848,-0.004074850494613334
-0.3218510417613095,-0.002130785948683956,-0.004064897052165422
-0.32106343928681835,-0.0021259743470031112,-0.004054946132822777
-0.3202760359233306,-0.0021254054164839315,-0.004044997729136951
-0.31948883108225157,-0.0021218702004035432,-0.004035051833671376
-0.3187018241759237,-0.0021213876454743313,-0.004025108439001328
-0.3179150146176232,-0.0021192181838061595,-0.004015167537713875
-0.31712840182155577,-0.0021151717782373204,-0.004005229122407834
-0.31634198520285384,-0.0021105788440740274,-0.0039952931856937265
-0.3155557641775721,-0.002100180912899754,-0.00398535972019373
-0.31476973816268494,-0.00209911490483888,-0.003975428718541639
-0.31398390657608183,-0.0020974546287784467,-0.003965500173382812
-0.31319826883656454,-0.002094406862581076,-0.0039555740773741304
-0.31241282436384354,-0.002079987500710392,-0.00394565042318396
-0.3116275725785339,-0.002069389325210289,-0.0039357292034920945
-0.31084251290215265,-0.002067650815126569,-0.003925810410989722
-0.31005764475711445,-0.0020606556115370838,-0.003915894038379375
-0.30927296756672884,-0.0020528936885209183,-0.003905980078374888
-0.3084884807551961,-0.0020526839135346082,-0.0038960685237013526
-0.30770418374760417,-0.002048040654429456,-0.003886159367095075
-0.30692007596992543,-0.002026795251048329,-0.003876252601303535
-0.3061361568490124,-0.002015966312674691,-0.0038663482190853327
-0.3053524258125957,-0.0019837000567404606,-0.003856446213210163
-0.30456888228927903,-0.0019825650250194266,-0.0038465465764587507
-0.3037855257085368,-0.001963094513617764,-0.003836649301622823
-0.30300235550071086,-0.0019610912914001448,-0.0038267543815050657
-0.3022193710970062,-0.001959142746409252,-0.0038168618089190697
-0.30143657192948864,-0.001944881293851921,-0.0038069715766893032
-0.3006539574310804,-0.001927450462089874,-0.0037970836776510535
-0.2998715270355581,-0.0019110130738769881,-0.0037871981046504015
-0.2990892801775478,-0.0018960129880341392,-0.0037773148505441645
-0.298307216292523,-0.0018899722808526803,-0.003767433908199862
-0.2975253348168008,-0.00188701255293935,-0.003757555270495675
-0.29674363518753843,-0.0018837048924030507,-0.0037476789303203975
-0.2959621168427305,-0.0018824227344430467,-0.0037378048805734036
-0.29518077922120495,-0.0018768205023488235,-0.0037279331141645976
-0.29439962176262063,-0.001842404526983794,-0.00371806362401438
-0.29361864390746334,-0.001834263786242536,-0.003708196403053599
-0.2928378450970428,-0.001812970755649355,-0.003698331444223515
-0.2920572247734898,-0.001811603569393873,-0.00368846874047576
-0.29127678237975213,-0.0018006779575455004,-0.00367860828477229
-0.2904965173595924,-0.0017911881018137165,-0.0036687500700853535
-0.2897164291575839,-0.0017638380556133679,-0.0036588940893974428
-0.288936517219108,-0.0017636178716922584,-0.003649040335701261
-0.28815678099035075,-0.0017562548846760066,-0.003639188801999676
-0.28737721991829923,-0.0017343309858504903,-0.0036293394813056777
-0.28659783345073975,-0.0017320633549312875,-0.0036194923666423525
-0.2858186210362528,-0.0017190890189731586,-0.0036096474510428217
-0.28503958212421177,-0.0017066873103628688,-0.0035998047275502248
-0.2842607161647783,-0.0017044582755881478,-0.003589964189217659
-0.28348202260890004,-0.0016953795964912703,-0.003580125829108153
-0.28270350090830737,-0.0016879436900039256,-0.0035702896402946263
-0.28192515051550987,-0.0016877361861800215,-0.0035604556158598407
-0.281146970883794,-0.0016815467686027733,-0.0035506237488963747
-0.28036896146721896,-0.001675238393467917,-0.0035407940325065707
-0.27959112172061484,-0.001675238136490599,-0.0035309664598025094
-0.27881345109957856,-0.0016736056420355938,-0.0035211410239059603
