date,actual,fitted,residual
2010-07-22,0.0249985365924952,0.001941358654989642,0.023057177937505557
2010-07-23,0.0063160397269884,-0.0022925610445879143,0.008608600771576314
2010-07-26,0.0082162624371515,-0.0003177111169795025,0.008533973554131002
2010-07-27,-0.0004307559833996,-0.0006877416326648254,0.00025698564926522545
2010-07-28,-0.0080026381449752,0.0007211177430239145,-0.008723755887999115
2010-07-29,-0.0074106703576627,0.0014552614863012825,-0.008865931843963983
2010-07-30,0.0021853155549977,0.0009274207416455805,0.0012578948133521194
2010-08-02,0.0185991520630735,0.0010304057494536754,0.017568746313619824
2010-08-03,-0.0042946168648373,-0.0021003549546163387,-0.0021942619102209614
2010-08-04,0.0100206388341117,0.0017541137334475053,0.008266525100664194
2010-08-05,-0.0023035587355482,0.00019146270904801875,-0.0024950214445962184
2010-08-06,-0.0014958865915826,0.0006464756406335858,-0.0021423622322161856
2010-08-09,0.0068201457882083,0.0015044113450890747,0.005315734443119226
2010-08-10,-0.0086931562627303,1.3129013709758659e-05,-0.008706285276440058
2010-08-11,-0.0276430210820433,0.0013550621659204152,-0.028998083247963713
2010-08-12,-0.0079611212158673,0.0034146033291652614,-0.011375724545032561
2010-08-13,-0.0071301549845911,0.0012544383464956554,-0.008384593331086756
2010-08-16,0.0017873105740956,0.0007259561011467788,0.0010613544729488212
2010-08-17,0.0126870352758566,0.0005931279622379772,0.012093907313618623
2010-08-18,0.0039154490091711,-0.0005151184523435458,0.004430567461514646
2010-08-19,-0.0152640946139049,0.00026999165869211596,-0.015534086272597015
2010-08-20,0.0013366007781801,0.0024358447177565004,-0.0010992439395764004
2010-08-23,-0.0098434799279155,0.0005044364612594807,-0.01034791638917498
2010-08-24,-0.0188363676567156,0.0010714178181491416,-0.019907785474864742
2010-08-25,0.0095759965682843,0.002494507192967824,0.007081489375316476
2010-08-26,-0.0120992230474942,7.968180128173439e-05,-0.012178904848775936
2010-08-27,0.0120992230474943,0.0016461464707571434,0.010453076576737157
2010-08-30,-0.0104927969992205,-0.0011796407469478534,-0.009313156252272647
2010-08-31,-0.0034455070263914,0.002084849688410712,-0.005530356714802112
2010-09-01,0.0294739086154407,0.0005913115593509893,0.02888259705608971
2010-09-02,0.0111087567616668,-0.0023273923476527817,0.013436149109319583
2010-09-03,0.0164351239619858,-0.0005943517057186594,0.01702947566770446
2010-09-07,-0.0067604662672181,-0.0006782688816891088,-0.006082197385528991
2010-09-08,0.0119631660582752,0.0013034626458351868,0.010659703412440012
2010-09-09,0.0038843380733962,-0.0003704462243287359,0.004254784297724936
2010-09-10,0.0036547390997699,-0.0002226776185224647,0.0038774167182923647
2010-09-13,0.0138521128081514,0.0002108660086801337,0.013641246799471266
2010-09-14,0.0042238711161852,-0.0006427387265492978,0.004866609842734498
2010-09-15,0.0063025418708023,0.0012848357123776018,0.005017706158424698
2010-09-16,0.0039711620794989,0.0005456642962894548,0.0034254977832094452
2010-09-17,0.001146609809262,0.001798191299649791,-0.0006515814903877912
2010-09-20,0.0172459913346119,0.0008527589665306326,0.016393232368081267
2010-09-21,-0.0002027651852981,-0.0014680155972024293,0.0012652504119043293
2010-09-22,-0.0026663947702045,0.0014765321907809692,-0.004142926960985469
2010-09-23,-0.0004108463492465,0.0016418375642881084,-0.0020526839135346082
2010-09-24,0.0201369562346575,0.0014494755790220718,0.018687480655635427
2010-09-27,-0.005451805527487,-0.0015388840932499448,-0.003912921434237055
2010-09-28,-0.0004050222817619,0.0013016650286009688,-0.0017066873103628688
2010-09-29,-0.001621731553485,0.0005683797315506707,-0.0021901112850356706
2010-09-30,-0.0044733706154743,0.0011109406866669361,-0.005584311302141236
2010-10-01,-0.0012234911803559,0.0011271529703894621,-0.002350644150745362
2010-10-04,-0.0108730171603971,0.0018536256384315,-0.0127266427988286
2010-10-05,0.0240484383189615,0.0010122101948556693,0.023036228124105832
2010-10-06,-0.0086965863099113,-0.001071886522653916,-0.007624699787257385
2010-10-07,0.0036496390875493,0.0009459169304091811,0.002703722157140119
2010-10-08,0.0068576307469431,0.0007342136574466718,0.006123417089496428
2010-10-12,0.0068081961011704,-0.00011715006475130079,0.006925346165921701
2010-10-13,0.008148708510657,-0.00034304326789633783,0.008491751778553339
2010-10-14,-0.0019813757225166,0.0006357326543172446,-0.0026171083768338444
2010-10-15,0.0209996922982761,0.0014894183990241021,0.019510273899251997
2010-10-18,-0.0036968618813262,-7.605561724421711e-05,-0.0036208062640819827
2010-10-19,-0.0094007742847057,-2.5090845115848144e-05,-0.009375683439589853
2010-10-20,0.0072542225774738,0.0014145083061475562,0.005839714271326244
2010-10-21,0.0019516009316851,-0.000312603204668755,0.002264204136353855
2010-10-22,0.0068007645772647,7.523244589776245e-05,0.0067255321313669375
2010-10-25,0.0048295274012064,0.0009208209661742289,0.003908706435032171
2010-10-26,0.0026943819225639,0.00046044451225317435,0.0022339374103107256
2010-10-27,0.0030704303531096,0.000690609444962102,0.002379820908147498
2010-10-28,0.0021054654155554,0.0006143010380939365,0.0014911643774614635
2010-10-29,-0.0022970913622948,0.0014112298892669222,-0.003708321251561722
2010-11-01,0.0007662835624003,0.000819330581047453,-5.304701864715302e-05
2010-11-02,0.0106667678041952,0.0014243021810389628,0.009242465623156238
2010-11-03,0.0045368697857015,-0.0005049214015571397,0.0050417911872586395
2010-11-04,0.012184985327858,-0.0001890948730953456,0.012374080200953345
2010-11-05,0.0,-0.0007496481682963305,0.0007496481682963305
2010-11-08,0.0012568956336623,-0.0009497104779989029,0.0022066061116612027
2010-11-09,-0.0053644443513455,0.0010998280133116076,-0.0064642723646571075
2010-11-10,0.0049456546474515,0.000773855018644526,0.004171799628806974
2010-11-12,-0.0165261799804977,0.00035268975103612185,-0.01687886973153382
2010-11-15,-0.0037204908167572,0.0011945122668372372,-0.004915003083594437
2010-11-16,-0.0166726745529518,0.0004930774909185971,-0.017165752043870396
2010-11-17,0.0029112102074583,0.0023989549725864116,0.0005122552348718885
2010-11-18,0.0159572740969243,0.00042502312178686365,0.015532250975137435
2010-11-19,0.0007626311141789,-0.00024256361725936157,0.0010051947314382616
2010-11-22,0.0083507792174198,0.0004991648342190609,0.007851614383200738
2010-11-23,-0.0160033897412326,0.0005553361758549422,-0.01655872591708754
2010-11-24,0.0199645379933706,0.0019884443907877206,0.017976093602582878
2010-11-26,-0.0066106577506018,-0.0016967556002645357,-0.004913902150337265
2010-11-29,-0.0007582938751982,0.0018002897371322117,-0.0025585836123304118
2010-11-30,-0.0123075541059662,-0.00046481790397540773,-0.011842736201990792
2010-12-01,0.0209934093178139,0.0015012868860513485,0.019492122431762553
2010-12-02,0.0101010959865039,-0.0006282909558825917,0.010729386942386492
2010-12-03,0.0026022319517122,-0.0013150264676354488,0.0039172584193476485
2010-12-06,-0.0004641879115981,0.0009343146402977538,-0.001398502551895854
2010-12-07,0.0006498027613189,0.0010444780842910934,-0.0003946753229721934
2010-12-08,0.0037050801925454,-1.2284909719828324e-05,0.0037173651022652287
2010-12-09,0.0010164950281529,-0.0004621547218994018,0.0014786497500523018
2010-12-10,0.0066280275784133,-0.00011351674235738588,0.0067415443207706855
2010-12-13,-0.0035847274013851,-0.00025888426836175884,-0.003325843133023341
2010-12-14,0.0017480109331562,0.0007122691127190724,0.0010357418204371277
2010-12-15,-0.0043296092690265,0.00024150099961310422,-0.004571110268639604
2010-12-16,0.0077248866761727,0.0004721369684145102,0.00725274970775819
2010-12-17,-0.0010999084518605,-0.0006744484669002171,-0.00042545998496028303
2010-12-20,0.0007334067068747,0.0013042336306376679,-0.0005708269237629679
2010-12-21,0.0060301690265912,-2.9808102070161442e-06,0.006033149836798216
2010-12-22,-9.109542251809276e-05,-0.0004566525844018124,0.00036555716188371967
2010-12-23,-0.0026088478405111,-0.000548192228974016,-0.0020606556115370838
2010-12-27,0.0005113594968614,0.0014116733916459295,-0.0009003138947845295
2010-12-28,-0.0018274858887221,0.0009183038704048,-0.0027457897591269
2010-12-29,0.0021925826434164,0.00027575518433243276,0.001916827459083967
2010-12-30,-0.0023755150504024,0.0008376327034073924,-0.0032131477538097923
2011-01-03,0.015487236760973,0.0003762791211168905,0.015110957639856109
2011-01-04,-0.0008139272436679,-0.0007182933456343966,-9.563389803350338e-05
2011-01-05,0.0085582252908834,0.0003736531330180635,0.008184572157865336
2011-01-06,0.0032240758717526,5.713428112497218e-05,0.003166941590627628
2011-01-07,-0.0008945344544974,-2.8912633071384456e-05,-0.0008656218214260155
2011-01-10,0.0037516792552772,0.0005188109001653002,0.0032328683551119
2011-01-11,0.0014255169912209,0.0011306629068869234,0.00029485408433397664
2011-01-12,0.0070088562657887,0.0008715613991350474,0.006137294866653653
2011-01-13,0.0003535755362567,-0.0002435388522364192,0.0005971143884931191
2011-01-14,0.007484076314949,0.001415269341230303,0.006068806973718697
2011-01-18,0.0028030852271163,-0.0007403843460075238,0.003543469573123824
2011-01-19,-0.0114367394199146,0.0007990864963790615,-0.012235825916293661
2011-01-20,-0.0071035638788712,0.002251040001312271,-0.00935460388018347
2011-01-21,-0.0076930337367163,0.0002714473532551595,-0.00796448108997146
2011-01-24,0.0137342745695069,0.0005565663188531061,0.013177708250653793
2011-01-25,0.0014604034193409,-0.0005621361942674933,0.0020225396136083935
2011-01-26,0.005248661294018,0.00023376618696833345,0.005014895107049666
2011-01-27,0.0061398315851357,0.0004930893011022791,0.0056467422840334215
2011-01-28,-0.0256855853127208,-0.0004501660428719912,-0.02523541926984881
2011-01-31,0.0048330891537042,0.0030932566354477014,0.0017398325182564987
2011-02-01,0.0185763855729354,-0.00018535937650814515,0.018761744949443545
2011-02-02,-0.0016665939562092,0.000716240733168018,-0.002382834689377218
2011-02-03,0.0017980489440199,0.000818713350997756,0.000979335593022144
2011-02-04,0.005549137084814,0.0003711566984732391,0.00517798038634076
2011-02-07,0.0047815783343587,0.0004430137081787163,0.004338564626179984
2011-02-08,0.0064837054454327,-0.0002838161947523491,0.0067675216401850485
2011-02-09,-0.0016385670519679,0.0010134405213165808,-0.002652007573284481
2011-02-10,0.0015696288722532,0.0011441936149230222,0.00042543525733017783
2011-02-11,0.0071955729017125,0.0005287150366839394,0.00666685786502856
2011-02-14,0.0023927545170887,-0.00036777942536460047,0.0027605339424533
2011-02-15,-0.0013665871617765,-1.3485767385770309e-05,-0.0013531013943907297
2011-02-16,0.0064917037342407,0.0012630804119057838,0.0052286233223349165
2011-02-17,-0.0003567151667249,-0.00029733833350375333,-5.937683322114668e-05
2011-02-18,-0.0022110732708986,0.00016129907669479705,-0.002372372347593397
2011-02-22,-0.0293732243659805,0.0005739290373025321,-0.029947153403283033
2011-02-23,-0.00827542358013,0.003043290620242769,-0.01131871420037277
2011-02-24,0.0052021454883687,0.0018095610544666893,0.0033925844339020104
2011-02-25,0.0138860796383818,0.0002355338792884043,0.013650545759093396
2011-02-28,0.0020603218720702,-0.0006198810747688223,0.002680202946839022
2011-03-01,-0.0162102653582383,0.00014850489326539838,-0.0163587702515037
2011-03-02,0.0052640935737271,0.004910182706946885,0.0003539108667802151
2011-03-03,0.0194971732225995,0.00017556712883765106,0.01932160609376185
2011-03-04,-0.0051190613582279,-0.001349796997355957,-0.003769264360871943
2011-03-07,-0.0135034507397739,0.0018841701205973094,-0.01538762086037121
2011-03-08,0.004013616765693,0.0017255343208660134,0.0022880824448269863
2011-03-09,-0.0068152295244704,-0.000456579816568958,-0.006358649707901442
2011-03-10,-0.015728874234711,0.0005320515060358614,-0.016260925740746862
2011-03-11,0.0062150604034344,0.002509446614351093,0.0037056137890833073
2011-03-14,-0.0035467318612355,-0.00026198871412384675,-0.0032847431471116533
2011-03-15,-0.0143140751381252,0.001997272092564093,-0.01631134723068929
2011-03-16,-0.0244448508908103,0.0011363981578368177,-0.025581249048647118
2011-03-17,0.0091912411755478,0.0025760489194501714,0.006615192256097628
2011-03-18,-0.0036663652435779,-0.0012696569268118214,-0.0023967083167660786
2011-03-21,0.0191001713734192,0.0017858310851596385,0.017314340288259563
2011-03-22,-0.0018936837797525,-0.0009164539322047234,-0.0009772298475477766
2011-03-23,0.0056703270600879,0.001093909882768342,0.004576417177319558
2011-03-24,0.0176145467009823,0.0002899632066240489,0.01732458349435825
2011-03-25,0.0024660924951934,-0.0006513070761150514,0.003117399571308452
2011-03-28,-0.0054688325417005,0.00042888192981633806,-0.005897714471516839
2011-03-29,0.0096823219214361,0.0007459751700390393,0.00893634675139706
2011-03-30,0.004719050966744,-0.00025209420438311375,0.004971145171127114
2011-03-31,0.0013939713008254,-0.00013646375626537657,0.0015304350570907767
2011-04-01,0.0005222386749384,0.0011776272667828902,-0.0006553885918444901
2011-04-04,-0.0033121271453775,0.002233210585535975,-0.005545337730913475
2011-04-05,-0.0026226083744371,0.0005872160884546587,-0.003209824462891759
2011-04-06,0.00244798163864,0.0013515136742622098,0.0010964679643777901
2011-04-07,-0.0006988120480047,0.00032753688740743835,-0.0010263489354121382
2011-04-08,-0.0047297977287729,0.0008197839409287264,-0.005549581669701626
2011-04-11,-0.0033418376013493,0.0016178143379774498,-0.00495965193932675
2011-04-12,-0.0068947501983582,0.0006519084545932808,-0.0075466586529514814
2011-04-13,0.0084791181030613,0.0009026127674140356,0.007576505335647264
2011-04-14,-0.001760563835033,0.0005515741159087143,-0.002312137950941714
2011-04-15,-0.0017636688874968,0.0008418199911556805,-0.00260548887865248
2011-04-18,-0.0070859463894858,0.000392481937549393,-0.007478428327035193
2011-04-19,0.0062029441246078,0.0016569714538063973,0.004545972670801403
2011-04-20,0.0222765271972608,0.0003406790058934605,0.02193584819136734
2011-04-21,0.0080024520331772,-0.0007041620024863782,0.00870661403566358
2011-04-25,0.002567835015359,-0.00026481811911899353,0.002832653134477994
2011-04-26,0.0056261336709145,0.0006648916478093292,0.004961242023105171
2011-04-27,0.0067773895475962,-0.0004822459368525973,0.0072596354844487974
2011-04-28,-0.0015209128407066,0.00057820206413228,-0.00209911490483888
2011-04-29,-0.0008459521695595,0.00044854292160045585,-0.0012944950911599558
2011-05-02,-0.0018636176507662,0.0006311989399547249,-0.002494816590720925
2011-05-03,-0.0047594854421696,0.0004202178367174066,-0.005179703278887007
2011-05-04,-0.0015346579872761,0.0008291120132798855,-0.0023637700005559857
2011-05-05,-0.0054757152559629,0.0007878721565285214,-0.006263587412491421
2011-05-06,0.003254820860575,0.0003748927754533527,0.002879928085121647
2011-05-09,0.003755552382664,0.0002935790831778115,0.0034619732994861886
2011-05-10,0.0084832541323905,-0.00017399913463324779,0.008657253267023749
2011-05-11,-0.0073763529167292,0.0001426469428500925,-0.0075189998595792925
2011-05-12,0.0060238590503737,0.0016126098595938608,0.00441124919077984
2011-05-13,-0.0119130067840601,-0.00022656782946404302,-0.011686438954596057
2011-05-16,-0.0174602264812424,0.0014291369606765616,-0.01888936344191896
2011-05-17,0.0028010004481917,0.001267141917229317,0.001533858530962383
2011-05-18,0.00830454599682,0.0003702155436789685,0.007934330453141031
2011-05-19,0.002924733267657,-0.00022172750201148665,0.0031464607696684867
2011-05-20,-0.0076741053486622,0.0005261520774047444,-0.008200257426066945
2011-05-23,-0.0147362827133302,0.0014059553594486386,-0.016142238072778838
2011-05-24,-0.0061679638665873,0.0019355432746560853,-0.008103507141243384
2011-05-25,0.0038814445342769,0.0011402636877597355,0.0027411808465171647
2011-05-26,0.0061703938812917,-0.00035889599562004585,0.006529289876911746
2011-05-27,0.0050361671055721,-0.0004892732549250346,0.005525440360497134
2011-05-31,0.0160639087783797,0.00045372476111202884,0.01561018401726767
2011-06-01,-0.022001753678417,-0.000402437441094982,-0.021599316237322017
2011-06-02,0.0020997383042694,0.004147778958698856,-0.002048040654429456
2011-06-03,-0.015146467794652,0.0008729620151970887,-0.01601942980984909
2011-06-06,-0.0081967672041785,0.0024151737135386245,-0.010611940917717125
2011-06-07,-0.0017908314241698,0.002275944376032557,-0.004066775800202357
2011-06-08,-0.0071955698124244,0.0011071919493810356,-0.008302761761805435
2011-06-09,0.0017136419075144,0.0005278945936416457,0.0011857473138727542
2011-06-10,-0.0153464986899923,-0.0002153118810020064,-0.015131186808990293
2011-06-13,0.0,0.001534514141968539,-0.001534514141968539
2011-06-14,0.0127297590962453,-0.00013549106647708247,0.012865250162722382
2011-06-15,-0.0191559264414202,3.0856395153084954e-05,-0.019186782836573286
2011-06-16,-0.003875616182651,0.002488780204799969,-0.0063643963874509685
2011-06-17,-0.0053768554495574,-2.4426082479275606e-05,-0.0053524293670781245
2011-06-20,0.0051919271087623,0.001630014077211589,0.003561913031550711
2011-06-21,0.0212267805191826,-0.0003791919853007005,0.0216059725044833
2011-06-22,-0.0072505564726812,-0.0006186960318500412,-0.006631860440831159
2011-06-23,0.009240246918365,0.0010317028122654123,0.008208544106099587
2011-06-24,-0.0174995351544551,-0.0005303806407447611,-0.016969154513710342
2011-06-27,0.0157813993608136,0.0017854467837208363,0.013995952577092763
2011-06-28,0.0148230715704428,-0.0003471605171331231,0.015170232087575924
2011-06-29,0.0040936250100634,-0.0011047859110282596,0.005198410921091659
2011-06-30,0.0132335411624399,0.000255230234121463,0.012978310928318438
2011-07-01,0.0149620049296137,-0.00015461002926116642,0.015116614958874865
2011-07-05,0.0049952734996937,-0.0004258675004848865,0.005421141000178587
2011-07-06,0.003259287558054,0.0010462618052733406,0.0022130257527806594
2011-07-07,0.0136079664071874,-0.00023506464695706442,0.013843031054144464
2011-07-08,-0.0027068194500356,-0.00037026212196669423,-0.0023365573280689058
2011-07-11,-0.0182926718001163,0.0010317418939258108,-0.01932441369404211
2011-07-12,-0.0076204040396903,0.0023103209660247544,-0.009930725005715055
2011-07-13,0.0041637811717795,0.00128934241946495,0.0028744387523145505
2011-07-14,-0.0116675246084028,0.00039328697884068924,-0.01206081158724349
2011-07-15,0.0132244836635177,0.0014490615613704943,0.011775422102147205
2011-07-18,-0.0053730955162838,-0.00021056160655219883,-0.005162533909731601
2011-07-19,0.0225114755828838,0.0016795042995971566,0.020831971283286642
2011-07-20,-0.0042571371233188,-0.0016013649825190473,-0.0026557721407997528
2011-07-21,0.0066332414320169,0.0014060382434290405,0.00522720318858786
2011-07-22,0.0102876360563202,-0.0009350536836273552,0.011222689739947556
2011-07-25,-0.0020154524793498,0.0007565773827167422,-0.002772029862066542
2011-07-26,0.002434827616551,0.0009535401197369412,0.0014812874968140588
2011-07-27,-0.0260814172040641,0.0016158246901767492,-0.027697241894240852
2011-07-28,0.0017199866641373,0.002773860236065787,-0.001053873571928487
2011-07-29,-0.0032705081221592,0.00085377508703421,-0.00412428320919341
2011-08-01,-0.0046660414735772,0.0011102526986918337,-0.005776294172269034
2011-08-02,-0.0256154356276545,0.0003703806085387216,-0.025985816236193223
2011-08-03,0.0095508331238479,0.004499553761327077,0.005051279362520824
2011-08-04,-0.047585116899228,-8.30815979740837e-05,-0.047502035301253916
2011-08-05,-0.0062963170969416,0.006429594636745369,-0.012725911733686968
2011-08-08,-0.062077004269021,0.0005559181804723353,-0.06263292244949334
2011-08-09,0.0471038628451939,0.011157498927929057,0.03594636391726484
2011-08-10,-0.041781031155065,-0.007019764452049512,-0.034761266703015485
2011-08-11,0.0431001682539196,0.007741935862060837,0.035358232391858764
2011-08-12,0.0088122816449758,-0.00421105151046795,0.01302333315544375
2011-08-15,0.014639379390074,0.0006252995370303839,0.014014079853043617
2011-08-16,-0.0084981113679914,-0.0003170740880705658,-0.008181037279920835
2011-08-17,-0.0059546137984887,0.0029442604738660685,-0.008898874272354768
2011-08-18,-0.0503311044477287,0.0004592553225354846,-0.050790359770264186
2011-08-19,-0.0182219341686201,0.006970146541960343,-0.02519208071058044
2011-08-22,0.0035913845465004,0.0033980498202137626,0.00019333472628663747
2011-08-23,0.040399678709407,0.0014498062422726996,0.0389498724671343
2011-08-24,0.0078117954651731,-0.004925711678586959,0.01273750714376006
2011-08-25,-0.0164565520195791,-0.0022806986467348855,-0.014175853372844216
2011-08-26,0.0247726082612367,0.0028446887037147806,0.02192791955752192
2011-08-29,0.0274752757012104,0.0006905172620659242,0.026784758439144477
2011-08-30,0.0065705657085067,-0.0029549704223369748,0.009525536130843674
2011-08-31,0.0016359178418922,0.0008822079442755368,0.0007537098976166633
2011-09-01,-0.0091224861792546,-0.0012827089768136476,-0.007839777202440952
2011-09-02,-0.0237399873030729,0.0016360315926110226,-0.025376018895683923
2011-09-06,0.0001876700765571,0.004310435989053429,-0.004122765912496329
2011-09-07,0.0250175189538436,0.005332264886892959,0.019685254066950642
2011-09-08,-0.0045859018276652,-0.004089179815848249,-0.0004967220118169509
2011-09-09,-0.0224979276199956,0.0032036419001982737,-0.025701569520193875
2011-09-12,0.0127057015685791,0.0035097490809536287,0.009195952487625472
2011-09-13,0.0132794278967396,-0.0012767466598235305,0.01455617455656313
2011-09-14,0.0141897960292217,-0.0002871103494208277,0.014476906378642528
2011-09-15,0.0147035103666835,-0.001531205866325965,0.016234716233009466
2011-09-16,0.0072714694783349,-0.00203142637123333,0.00930289584956823
2011-09-19,0.0003533568941359,0.0008020724954757071,-0.00044871560133980713
2011-09-20,-0.004425961018089,0.0012746865121783606,-0.005700647530267361
2011-09-21,-0.0175411692876636,0.0018134216396709843,-0.019354590927334585
2011-09-22,-0.0330426536263532,0.0047302296382154725,-0.037772883264568666
2011-09-23,0.010582109330537,0.003726602337071649,0.006855506993465351
2011-09-26,0.0115671903879324,-0.0021178877099906276,0.013685078097923027
2011-09-27,0.0103514953197137,-0.003213667223811013,0.013565162543524713
2011-09-28,-0.0149256502166757,-0.00018045543987242412,-0.014745194776803276
2011-09-29,-0.0119916573958069,0.002553559620112047,-0.014545217015918948
2011-09-30,-0.0261366762779548,-0.00013409842206573927,-0.02600257785588906
2011-10-03,-0.0260557054011678,0.0039019941225460313,-0.02995769952371383
2011-10-04,0.0203239357922812,0.005051137270210519,0.015272798522070682
2011-10-05,0.025351338749968,-0.002642836556003509,0.027994175305971508
2011-10-06,0.0166732280408186,-0.0013181489815647493,0.017991377022383348
2011-10-07,-0.0066359690521952,-0.0013049045391587827,-0.005331064513036417
2011-10-11,0.0067700240759732,0.0013513177524001807,0.00541870632357302
2011-10-12,0.0049592733593502,0.00041404822567392625,0.004545225133676274
2011-10-13,0.0091453328221916,-0.0003403295088602481,0.009485662331051848
2011-10-14,0.0183873350357265,0.000663260577219972,0.017724074458506527
2011-10-17,-0.0155901304146653,-0.0012704555811549453,-0.014319674833510354
2011-10-18,0.0123190592359591,0.0029466164919533053,0.009372442744005794
2011-10-19,-0.0195026205696409,-0.002277057821200923,-0.017225562748439976
2011-10-20,-0.0049356701642757,0.002149907430915336,-0.007085577595191036
2011-10-21,0.0124683325662613,-0.0010616517170412643,0.013529984283302564
2011-10-24,0.0205551757342405,-0.0015292874087260383,0.02208446314296654
2011-10-25,-0.0198573389997106,-0.0007627399098737132,-0.019094599089836888
2011-10-26,-0.0012215340494578,0.004165177992497829,-0.005386712041955628
2011-10-27,0.0272149073005196,-0.0004231739691092542,0.027638081269628852
2011-10-28,0.0015281436032628,-0.003438957321578379,0.004967100924841179
2011-10-31,-0.0169394075237878,0.0006472127380402991,-0.0175866202618281
2011-11-01,-0.0264024428011475,0.0029906698648397402,-0.02939311266598724
2011-11-02,0.0084686462370383,0.005061021559486545,0.003407624677551755
2011-11-03,0.0205188906362139,-0.0012153734962440405,0.02173426413245794
2011-11-04,-0.0051768881795337,-0.0014344405325150834,-0.003742447647018616
2011-11-07,0.0070683856053124,0.0016282758846668777,0.005440109720645523
2011-11-08,0.0114443131369765,0.0013186547950749302,0.01012565834190157
2011-11-09,-0.0357891078515852,-0.0015208804740933707,-0.03426822737749183
2011-11-10,-0.0005282155242104,0.005155860894109727,-0.005684076418320127
2011-11-14,-0.006242434004486,-0.0008722870191192299,-0.00537014698536677
