date,mean_residual,conditional_volatility,conditional_variance,standardized_residual,squared_standardized_residual
2010-07-20,0.0122634136132552,0.015319931555027446,0.00023470030285072566,0.8004874936422801,0.6407802274776995
2010-07-21,-0.0126677606967707,0.014990131973549347,0.00022470405658442646,-0.8450733268475181,0.7141489277491322
2010-07-22,0.0230571779375055,0.014742954969892664,0.00021735472124428278,1.5639454902081524,2.445925496342418
2010-07-23,0.0086086007715763,0.016074529536805774,0.00025839049982964127,0.535542937780246,0.2868062382062964
2010-07-26,0.008533973554131,0.015343808937228318,0.0002354324727021676,0.5561835127798824,0.30934009988816963
2010-07-27,0.0002569856492652,0.014677683185705202,0.0002154343836999332,0.017508597645402364,0.0003065509915085892
2010-07-28,-0.0087237558879991,0.01374290517668146,0.0001888674426952581,-0.6347825132928444,0.40294883918238017
2010-07-29,-0.0088659318439639,0.01325225671085276,0.00017562230793034204,-0.6690129867996943,0.447578376506648
2010-07-30,0.0012578948133521,0.012825690915744975,0.00016449834746622318,0.09807618331172263,0.009618937732994621
2010-08-02,0.0175687463136198,0.01204385490669776,0.00014505444101358772,1.4587311495964277,2.1278965668029155
2010-08-03,-0.0021942619102209,0.012940623174490611,0.00016745972814416346,-0.16956385180478556,0.02875189983887528
2010-08-04,0.0082665251006641,0.012166578502326868,0.0001480256324532823,0.6794453427545896,0.4616459737909017
2010-08-05,-0.0024950214445962,0.011804445326435908,0.00013934492946481456,-0.21136287013915264,0.0446742628734603
2010-08-06,-0.0021423622322161,0.011131742558435938,0.0001239156923872939,-0.19245524417851,0.03703902101180991
2010-08-09,0.0053157344431192,0.010506031365875159,0.00011037669506075266,0.5059697861159389,0.256005424462209
2010-08-10,-0.00870628527644,0.010084697590646723,0.00010170112549479581,-0.8633164453552716,0.7453152848208617
2010-08-11,-0.0289980832479637,0.01001376172213258,0.00010027542382764767,-2.8958231734106135,8.385791851661915
2010-08-12,-0.0113757245450325,0.014025721146290908,0.00019672085367351193,-0.8110616506902965,0.6578210012204685
2010-08-13,-0.0083845933310867,0.013755450419080632,0.00018921241623178555,-0.6095469850595484,0.37154752699518534
2010-08-16,0.0010613544729488,0.013235541447536081,0.0001751795574094455,0.08018972832776561,0.0064303925292808544
2010-08-17,0.0120939073136186,0.012418710075354033,0.00015422435993569977,0.9738456925264701,0.9483754328523603
2010-08-18,0.0044305674615146,0.012435800947175259,0.00015464914519776506,0.3562751993486182,0.12693201767089762
2010-08-19,-0.015534086272597,0.011783430983474405,0.0001388492457423046,-1.3182990840598698,1.7379124750330919
2010-08-20,-0.0010992439395764,0.012389507697811013,0.00015349990099411835,-0.08872377873179053,0.007871908912447727
2010-08-23,-0.0103479163891749,0.011640640276620413,0.00013550450604967736,-0.8889473554094891,0.7902274006895246
2010-08-24,-0.0199077854748647,0.011553075521383616,0.00013347355400279332,-1.7231589491488506,2.969276764031771
2010-08-25,0.0070814893753164,0.012986360574637801,0.00016864556097450706,0.5453020755596807,0.2973543536096957
2010-08-26,-0.0121789048487759,0.012443378250553618,0.0001548376622863508,-0.9787458520947917,0.9579434429927599
2010-08-27,0.0104530765767371,0.012467654444072345,0.00015544240733679688,0.8384156477569795,0.7029407984037556
2010-08-30,-0.0093131562522726,0.012287323608055574,0.00015097832144907986,-0.7579483172533107,0.5744856516271253
2010-08-31,-0.0055303567148021,0.01201020155685387,0.00014424494143625512,-0.46047159896713696,0.21203409345535182
2010-09-01,0.0288825970560897,0.011456833892291263,0.00013125904283555376,2.5209929137161855,6.355405271007223
2010-09-02,0.0134361491093195,0.014920992076082157,0.00022263600453450652,0.9004863108839251,0.8108755960893409
2010-09-03,0.0170294756677044,0.014769182857978078,0.0002181287622923935,1.1530411554560278,1.3295039061753717
2010-09-07,-0.0060821973855289,0.01510664918311903,0.00022821084954183086,-0.4026172390582466,0.16210064118688527
2010-09-08,0.01065970341244,0.01430455041283184,0.0002046201625132476,0.7451966755192638,0.555318085204963
2010-09-09,0.0042547842977249,0.013929205496039128,0.00019402276575088666,0.30545778787848155,0.09330446017561543
2010-09-10,0.0038774167182923,0.013140451732775999,0.00017267147174141576,0.29507484195698747,0.08706916235594113
2010-09-13,0.0136412467994712,0.01240294591953492,0.00015383306748290794,1.0998392549616722,1.2096463867546463
2010-09-14,0.0048666098427344,0.01262517094835182,0.00015939494147510682,0.38546882752266587,0.14858621699169872
2010-09-15,0.0050177061584246,0.011977769942757182,0.0001434669728016174,0.41891822788421046,0.17549248165364728
2010-09-16,0.0034254977832094,0.011397216844597838,0.0001298965518027847,0.300555638268219,0.09033369169481652
2010-09-17,-0.0006515814903877,0.010791478252250939,0.00011645600286880498,-0.0603792617801727,0.003645655253118624
2010-09-20,0.0163932323680812,0.010168583148319484,0.00010340008324428699,1.612145185712568,2.59901209981621
2010-09-21,0.0012652504119043,0.011241675979695522,0.00012637527883246327,0.11254998046461832,0.012667498102585967
2010-09-22,-0.0041429269609854,0.010588677594410676,0.00011212009319837467,-0.39126009117250665,0.1530844589443182
2010-09-23,-0.0020526839135346,0.010089157855240078,0.00010179110622795257,-0.20345443524490825,0.04139370722082456
2010-09-24,0.0186874806556354,0.009550599989905626,9.121396016718535e-05,1.9566813263446141,3.828601812865718
2010-09-27,-0.003912921434237,0.011230412775420496,0.0001261221711063279,-0.34842187126024765,0.12139780037249259
2010-09-28,-0.0017066873103628,0.010660757695021526,0.00011365175463196069,-0.16009062012166425,0.02562900665093901
2010-09-29,-0.0021901112850356,0.01006454157505879,0.00010129499711608688,-0.21760666084016914,0.0473526588420084
2010-09-30,-0.0055843113021412,0.009532039806411064,9.085978287100508e-05,-0.5858464101655662,0.34321601630388077
2010-10-01,-0.0023506441507453,0.009231093475492875,8.521308675328713e-05,-0.2546441715692617,0.0648436541141956
2010-10-04,-0.0127266427988286,0.008778311644280154,7.705875532410454e-05,-1.4497825224878105,2.1018693625111187
2010-10-05,0.0230362281241058,0.00948611250125576,8.998633038648082e-05,2.428416078879129,5.897204652158684
2010-10-06,-0.0076246997872573,0.012174823228660411,0.00014822632064912913,-0.6262678023372206,0.392211360244292
2010-10-07,0.0027037221571401,0.01175653789522875,0.00013821618328194963,0.2299760508778161,0.05288898397735586
2010-10-08,0.0061234170894964,0.011094098454637205,0.0001230790205211836,0.5519526543355023,0.30465173262800654
2010-10-12,0.0069253461659217,0.010670283241729661,0.00011385494445873686,0.6490311465058256,0.42124142913466645
2010-10-13,0.0084917517785533,0.010354789759807213,0.00010722167096980833,0.820079593649944,0.6725305399210573
2010-10-14,-0.0026171083768338,0.010226138300175363,0.00010457390453431346,-0.25592342876772173,0.06549680139222713
2010-10-15,0.0195102738992519,0.009693022205562266,9.395467947752317e-05,2.012816383321198,4.0514297929662275
2010-10-18,-0.0036208062640819,0.011510972365174873,0.0001325024847918196,-0.31455259809642444,0.09894333696921072
2010-10-19,-0.0093756834395898,0.010903353394569581,0.000118883115246872,-0.859889898116974,0.73941063688362
2010-10-20,0.0058397142713262,0.010801167970622128,0.00011666522952959334,0.5406558149275632,0.2923087102149875
2010-10-21,0.0022642041363538,0.01038654898743723,0.00010788039986843335,0.21799388219247864,0.04752133267334826
2010-10-22,0.0067255321313669,0.009828093740143951,9.659142656505671e-05,0.6843170516267778,0.4682898271471661
2010-10-25,0.0039087064350321,0.009589499016223019,9.195849138214225e-05,0.4076027776236853,0.16614002432654346
2010-10-26,0.0022339374103107,0.009172326467051,8.413157281816428e-05,0.24355188602755157,0.059317521187577466
2010-10-27,0.0023798209081474,0.008721012802002605,7.605606429269333e-05,0.2728835471495836,0.07446543030493903
2010-10-28,0.0014911643774614,0.008316555552321235,6.916509625484516e-05,0.1793007174761432,0.03214874728745973
2010-10-29,-0.0037083212515617,0.007922904637631808,6.277241789700761e-05,-0.4680507239665747,0.21907148020563472
2010-11-01,-5.304701864715302e-05,0.007662974411402844,5.872117682981477e-05,-0.006922510215904768,4.792114768930588e-05
2010-11-02,0.0092424656231562,0.007312030827298041,5.3465794819356867e-05,1.2640080220465233,1.597716279797964
2010-11-03,0.0050417911872586,0.00773503614652074,5.9830784187982414e-05,0.6518122335506376,0.42485918780627085
2010-11-04,0.0123740802009533,0.00759403434291298,5.766935760134177e-05,1.6294474902528229,2.6550991234912233
2010-11-05,0.0007496481682963,0.00849146082905548,7.210490701138357e-05,0.08828259158085107,0.007793815976231356
2010-11-08,0.0022066061116612,0.008068466861364797,6.51001574929419e-05,0.27348517996985966,0.07479414366314653
2010-11-09,-0.0064642723646571,0.007719989165856329,5.959823272093909e-05,-0.8373421549925271,0.7011418845275292
2010-11-10,0.0041717996288069,0.0077173829644269784,5.955799981962774e-05,0.5405718036848336,0.29221787493907425
2010-11-12,-0.0168788697315338,0.007510681187854082,5.641033190558521e-05,-2.2473154310995795,5.0504266468582895
2010-11-15,-0.0049150030835944,0.009372352939900653,8.78409996300644e-05,-0.5244150657909922,0.27501116122857067
2010-11-16,-0.0171657520438703,0.009039238341419736,8.170782979299261e-05,-1.8990263776111675,3.6063011828629925
2010-11-17,0.0005122552348718,0.010532989661578016,0.00011094387121090936,0.048633412860965036,0.0023652088465050793
2010-11-18,0.0155322509751374,0.00993061595124803,9.861713317118183e-05,1.5640772990707978,2.446337797468602
2010-11-19,0.0010051947314382,0.010896503108798266,0.00011873378000005027,0.09224929515475164,0.008509932456548484
2010-11-22,0.0078516143832007,0.010268533554915108,0.00010544278136841752,0.7646285948437562,0.5846568880527371
2010-11-23,-0.0165587259170875,0.010084709227984507,0.00010170136021299587,-1.6419636444388457,2.696044609658896
2010-11-24,0.0179760936025828,0.011207313181946796,0.00012560386875823843,1.6039610306901602,2.5726909879726407
2010-11-26,-0.0049139021503372,0.012349241647509359,0.00015250376926857968,-0.39791124755650514,0.1583333609319743
2010-11-29,-0.0025585836123304,0.011729123733493729,0.00013757234355560587,-0.2181393657758166,0.04758478290107551
2010-11-30,-0.0118427362019907,0.011064594993572851,0.0001224252623717974,-1.0703271298108834,1.1456001648092036
2010-12-01,0.0194921224317625,0.011243153853688985,0.00012640850857772147,1.7336881346124204,3.005674548095894
2010-12-02,0.0107293869423864,0.01266691898923711,0.0001604508366798957,0.847039990664107,0.7174767457842504
2010-12-03,0.0039172584193476,0.012492102415570104,0.00015605262276109243,0.31357879474836403,0.09833166051583661
2010-12-06,-0.0013985025518958,0.011811635499300189,0.0001395147331683284,-0.11840041558839653,0.014018658411505014
2010-12-07,-0.0003946753229721,0.011113835574476818,0.00012351734117650644,-0.035512071447096186,0.0012611072184636643
2010-12-08,0.0037173651022652,0.010462622272096014,0.00010946646480855955,0.35529956119886635,0.12623777818810697
2010-12-09,0.0014786497500523,0.009953463224527502,9.907143016202141e-05,0.14855630816102128,0.022068976694432318
2010-12-10,0.0067415443207706,0.009413048352989761,8.860547929572325e-05,0.7161914045229948,0.5129301279126199
2010-12-13,-0.0033258431330233,0.009224234438301802,8.508650097275296e-05,-0.3605549224999526,0.1299998521389468
2010-12-14,0.0010357418204371,0.00881227104752562,7.76561210150583e-05,0.11753404030030644,0.013814250629314058
2010-12-15,-0.0045711102686396,0.00836429211381783,6.996138256527516e-05,-0.5465029444737008,0.29866546831842494
2010-12-16,0.0072527497077581,0.00811443894633667,6.584411941382537e-05,0.8938079090523459,0.7988925782845265
2010-12-17,-0.0004254599849602,0.008144628833918779,6.633497884230116e-05,-0.05223810607407267,0.002728819726206068
2010-12-20,-0.0005708269237629,0.007750261160840528,6.006654806123317e-05,-0.07365260497892602,0.005424706220181718
2010-12-21,0.0060331498367982,0.007393874424705532,5.466937900831456e-05,0.8159659591511761,0.6658004464934988
2010-12-22,0.0003655571618837,0.00738998076657088,5.4611815730287527e-05,0.049466591785640994,0.002446943702887245
2010-12-23,-0.002060655611537,0.007066270731262267,4.9932182047493775e-05,-0.29161854815728233,0.08504137762936119
2010-12-27,-0.0009003138947845,0.006812799098705444,4.6414231559321705e-05,-0.1321503660596092,0.01746371924968871
2010-12-28,-0.0027457897591269,0.006552574979058137,4.293623885617874e-05,-0.4190398076942842,0.1755943604324627
2010-12-29,0.0019168274590839,0.006386740176237996,4.0790450078772545e-05,0.30012610599308515,0.09007567949857258
2010-12-30,-0.0032131477538097,0.0062002521586872195,3.8443126831305527e-05,-0.5182285609638851,0.26856084139869923
2011-01-03,0.0151109576398561,0.006104436130386902,3.7264140469973016e-05,2.4754059698710225,6.127634715673097
2011-01-04,-9.563389803350338e-05,0.008004950378843441,6.407923056774576e-05,-0.0119468445783571,0.00014272709537942044
2011-01-05,0.0081845721578653,0.007622055810005646,5.809573477084082e-05,1.073801132119923,1.1530488713420284
2011-01-06,0.0031669415906276,0.00784073860014357,6.147718179578136e-05,0.4039085795526471,0.16314214063623703
2011-01-07,-0.000865621821426,0.0075582373857402485,5.7126952379201586e-05,-0.11452694289003489,0.013116420647737312
2011-01-10,0.0032328683551119,0.00722383240790331,5.218375465747414e-05,0.44752815023434733,0.20028144525217656
2011-01-11,0.0002948540843339,0.00701082664033751,4.915169018086614e-05,0.042056964101412346,0.0017687882294274869
2011-01-12,0.0061372948666536,0.0067237566542819914,4.5208903546001356e-05,0.9127776602005806,0.8331630569612466
2011-01-13,0.0005971143884931,0.00682643267905676,4.660018312169405e-05,0.0874709261141657,0.007651162915269834
2011-01-14,0.0060688069737186,0.006560406201200017,4.303892952474364e-05,0.9250657333700626,0.8557466110554918
2011-01-18,0.0035434695731238,0.006679722380700479,4.4618691083230876e-05,0.530481563629327,0.2814106893506157
2011-01-19,-0.0122358259162936,0.0065486260101606806,4.2884502620952994e-05,-1.868456970562803,3.491131450844727
2011-01-20,-0.0093546038801834,0.00767444060811321,5.889703864745706e-05,-1.2189297380572555,1.4857897063203294
2011-01-21,-0.0079644810899714,0.008049185829913555,6.478939252448116e-05,-0.9894766077300189,0.9790639572449057
2011-01-24,0.0131777082506537,0.008173521538604858,6.680645434203753e-05,1.6122436563497462,2.5993296074399987
2011-01-25,0.0020225396136083,0.009089582858265421,8.262051653727258e-05,0.22251181876505433,0.04951150949013238
2011-01-26,0.0050148951070496,0.008639195507881605,7.463569902340171e-05,0.5804817245395676,0.33695903252443044
2011-01-27,0.0056467422840334,0.008391998865590094,7.042564496006542e-05,0.6728721457752893,0.4527569245602422
2011-01-28,-0.0252354192698488,0.008224863094910792,6.764837293002552e-05,-3.0681871514023675,9.413772396030575
2011-01-31,0.0017398325182564,0.011936510730253792,0.00014248028841346393,0.14575721143086579,0.021245164684102112
2011-02-01,0.0187617449494435,0.011234598966732748,0.00012621621394331251,1.669996855695491,2.7888894980328263
2011-02-02,-0.0023828346893772,0.01251869394539505,0.00015671769809847067,-0.19034211554103184,0.036230120948635515
2011-02-03,0.0009793355930221,0.011783682160953178,0.00013885516527036617,0.08310947118611708,0.006907184200836026
2011-02-04,0.0051779803863407,0.011082429997744218,0.00012282025465490092,0.4672242809018109,0.2182985286642143
2011-02-07,0.0043385646261799,0.010595625698003186,0.00011226728393218549,0.409467524602868,0.1676636537044003
2011-02-08,0.006767521640185,0.010105944371251206,0.00010213011163482393,0.6696575195324492,0.44844119346635264
2011-02-09,-0.0026520075732844,0.009839512845019731,9.681601302730828e-05,-0.26952630837071506,0.07264443090394579
2011-02-10,0.0004254352573301,0.00934214462590211,8.727566621127168e-05,0.045539356792928955,0.0020738330171136844
2011-02-11,0.0066668578650285,0.00884072466865134,7.815841266690035e-05,0.7541076229495941,0.5686783069906872
2011-02-14,0.0027605339424533,0.008713944457041701,7.593282800040778e-05,0.31679498946341395,0.10035906534912455
2011-02-15,-0.0013531013943907,0.008325170925270202,6.930847093496432e-05,-0.1625313650057922,0.026416444610646055
2011-02-16,0.0052286233223349,0.00792755662334504,6.28461540163418e-05,0.6595504227541774,0.43500676015521417
2011-02-17,-5.937683322114668e-05,0.007779426953166144,6.0519483719647875e-05,-0.007632545890411754,5.825575676924135e-05
2011-02-18,-0.0023723723475933,0.007417516207322509,5.5019546685892095e-05,-0.31983379358865627,0.10229365552131119
2011-02-22,-0.029947153403283,0.007140442328230217,5.098591664278176e-05,-4.19401936556296,17.589798438717136
2011-02-23,-0.0113187142003727,0.01269956452650058,0.00016127893916275188,-0.891267899521561,0.7943584687175754
2011-02-24,0.003392584433902,0.012586775757216524,0.0001584269239624536,0.26953562209582466,0.0726494515785832
2011-02-25,0.0136505457590933,0.01187755812893889,0.00014107638710632233,1.1492720650917836,1.320826279600333
2011-02-28,0.002680202946839,0.012182204640335769,0.00014840610989901834,0.2200096801825788,0.04840425937404061
2011-03-01,-0.0163587702515037,0.011483314838970837,0.0001318665196909278,-1.4245686442373824,2.0293958221443336
2011-03-02,0.0003539108667802,0.012281082028390424,0.00015082497578805426,0.028817563954223017,0.0008304519922557338
2011-03-03,0.0193216060937618,0.011534955963619758,0.00013305520908264704,1.675048102021408,2.8057861440855216
2011-03-04,-0.0037692643608719,0.012858785015961436,0.00016534835208671436,-0.2931275665774926,0.08592377028764236
2011-03-07,-0.0153876208603712,0.012140865708681033,0.000147400620156227,-1.2674236936307313,1.6063628191765658
2011-03-08,0.0022880824448269,0.012661347663045846,0.00016030972464451648,0.18071397340308662,0.032657540183131495
2011-03-09,-0.0063586497079014,0.011912263470404838,0.0001419020209883415,-0.5337902174258492,0.28493199621953536
2011-03-10,-0.0162609257407468,0.011423312844065232,0.0001304920763333857,-1.4234859854332764,2.026312350724946
2011-03-11,0.0037056137890833,0.01221597492593568,0.00014923004339108923,0.3033416335208685,0.0920161466271089
2011-03-14,-0.0032847431471116,0.011550512634238053,0.0001334143421136929,-0.28438072413989296,0.0808723962623299
2011-03-15,-0.0163113472306892,0.010925870353121566,0.00011937464297322077,-1.4929105603041484,2.228781941067646
2011-03-16,-0.0255812490486471,0.011825173389319616,0.00013983472568747276,-2.163287438284147,4.679812540637988
2011-03-17,0.0066151922560976,0.014390617144267981,0.00020708986179289953,0.45968787785675613,0.21131294504844794
2011-03-18,-0.002396708316766,0.013683440083929202,0.0001872365325304804,-0.17515393074149999,0.030678899454198175
2011-03-21,0.0173143402882595,0.01285420599230488,0.00016523061169260666,1.3469785919585124,1.8143513271945368
2011-03-22,-0.0009772298475477,0.013555740588813812,0.00018375810291121423,-0.07208974243385192,0.0051969309641791105
2011-03-23,0.0045764171773195,0.012712748155463137,0.00016161396566423137,0.35998645779455996,0.12959024979547448
2011-03-24,0.0173245834943582,0.012043017413719485,0.00014503426842715075,1.4385583694848703,2.0694501824149687
2011-03-25,0.0031173995713084,0.012897853140596303,0.00016635461563638992,0.2416991058377235,0.05841845776275507
2011-03-28,-0.0058977144715168,0.012153059983449574,0.00014769686696132337,-0.48528637886659787,0.23550286951345517
2011-03-29,0.008936346751397,0.011609364043838978,0.0001347773335023813,0.7697533402908032,0.5925202048888492
2011-03-30,0.0049711451711271,0.011374095837802077,0.00012937005612750652,0.4370584916829504,0.19102012515217565
2011-03-31,0.0015304350570907,0.010847028882893095,0.00011765803558631703,0.14109255848892935,0.01990711006095195
2011-04-01,-0.0006553885918444,0.010231491262007753,0.000104683413444541,-0.06405601833214988,0.004103173484568722
2011-04-04,-0.0055453377309134,0.009655552788876219,9.322969965877533e-05,-0.5743159249568771,0.3298387816590733
2011-04-05,-0.0032098244628917,0.00933837336579925,8.720521711906883e-05,-0.3437241516437245,0.11814629242319812
2011-04-06,0.0010964679643777,0.00891009522129099,7.938979685247255e-05,0.12305906246182988,0.015143532853984547
2011-04-07,-0.0010263489354121,0.008454332357335231,7.147573560828548e-05,-0.12139917051186296,0.014737758600968376
2011-04-08,-0.0055495816697016,0.008038614211969252,6.461931844887404e-05,-0.6903654688936859,0.4766044806407988
2011-04-11,-0.0049596519393267,0.007905255875094918,6.249307045072273e-05,-0.6273866422150629,0.39361399882989134
2011-04-12,-0.0075466586529514,0.00773722042000333,5.986457982771651e-05,-0.9753707718395531,0.9513481425588856
2011-04-13,0.0075765053356472,0.007856476504917833,6.172422307232592e-05,0.9643642835187781,0.9299984713266862
2011-04-14,-0.0023121379509417,0.007961689660721617,6.33885022536415e-05,-0.29040794724120617,0.08433677582085118
2011-04-15,-0.0026054888786524,0.007627602251971363,5.818031611427861e-05,-0.3415868830836071,0.11668159869477385
2011-04-18,-0.0074784283270351,0.007339266716322107,5.386483593331349e-05,-1.018961241782303,1.038282012254533
2011-04-19,0.0045459726708014,0.007510646959499982,5.640981775024633e-05,0.6052704507767259,0.366352318583461
2011-04-20,0.0219358481913673,0.007355738038523983,5.4106882091388654e-05,2.982141027383432,8.89316510720351
2011-04-21,0.0087066140356635,0.010531390572325746,0.0001109101873868716,0.8267297633555277,0.6834821016178869
2011-04-25,0.0028326531344779,0.010403479910991291,0.00010823239425839937,0.27227938715825245,0.07413606467127352
2011-04-26,0.0049612420231051,0.009862323598251219,9.726542675662286e-05,0.5030500138917389,0.25305931647647867
2011-04-27,0.0072596354844487,0.009482005981572192,8.990843743457082e-05,0.7656223270220923,0.5861775476347236
2011-04-28,-0.0020991149048388,0.009334789149992927,8.713828847482568e-05,-0.2248700930583301,0.05056655875206204
2011-04-29,-0.0012944950911599,0.008864488522874678,7.857915677217689e-05,-0.14603156040187487,0.02132521663340643
2011-05-02,-0.0024948165907209,0.008416402106248493,7.083582441406406e-05,-0.29642316980894984,0.08786669559958551
2011-05-03,-0.005179703278887,0.008045284065097514,6.472659568811197e-05,-0.6438185696087313,0.4145023505730328
2011-05-04,-0.0023637700005559,0.007879029155200393,6.207910042849782e-05,-0.3000077743075416,0.09000466464496482
2011-05-05,-0.0062635874124914,0.007555122153757204,5.707987075819289e-05,-0.8290517724291834,0.6873268413679705
2011-05-06,0.0028799280851216,0.007553551581425474,5.705614149325528e-05,0.3812680768876291,0.14536534645359106
2011-05-09,0.0034619732994861,0.007285999538156835,5.308578927002161e-05,0.47515420243382117,0.2257715160905207
2011-05-10,0.0086572532670237,0.007080030315764727,5.012682927214758e-05,1.222770649406268,1.4951680610494265
