date,mean_residual,segment
2010-08-03,-0.0021942619102209,train
2010-08-04,0.0082665251006641,train
2010-08-05,-0.0024950214445962,train
2010-08-06,-0.0021423622322161,train
2010-08-09,0.0053157344431192,train
2010-08-10,-0.00870628527644,train
2010-08-11,-0.0289980832479637,train
2010-08-12,-0.0113757245450325,train
2010-08-13,-0.0083845933310867,train
2010-08-16,0.0010613544729488,train
2010-08-17,0.0120939073136186,train
2010-08-18,0.0044305674615146,train
2010-08-19,-0.015534086272597,train
2010-08-20,-0.0010992439395764,train
2010-08-23,-0.0103479163891749,train
2010-08-24,-0.0199077854748647,train
2010-08-25,0.0070814893753164,train
2010-08-26,-0.0121789048487759,train
2010-08-27,0.0104530765767371,train
2010-08-30,-0.0093131562522726,train
2010-08-31,-0.0055303567148021,train
2010-09-01,0.0288825970560897,train
2010-09-02,0.0134361491093195,train
2010-09-03,0.0170294756677044,train
2010-09-07,-0.0060821973855289,train
2010-09-08,0.01065970341244,train
2010-09-09,0.0042547842977249,train
2010-09-10,0.0038774167182923,train
2010-09-13,0.0136412467994712,train
2010-09-14,0.0048666098427344,train
2010-09-15,0.0050177061584246,train
2010-09-16,0.0034254977832094,train
2010-09-17,-0.0006515814903877,train
2010-09-20,0.0163932323680812,train
2010-09-21,0.0012652504119043,train
2010-09-22,-0.0041429269609854,train
2010-09-23,-0.0020526839135346,train
2010-09-24,0.0186874806556354,train
2010-09-27,-0.003912921434237,train
2010-09-28,-0.0017066873103628,train
2010-09-29,-0.0021901112850356,train
2010-09-30,-0.0055843113021412,train
2010-10-01,-0.0023506441507453,train
2010-10-04,-0.0127266427988286,train
2010-10-05,0.0230362281241058,train
2010-10-06,-0.0076246997872573,train
2010-10-07,0.0027037221571401,train
2010-10-08,0.0061234170894964,train
2010-10-12,0.0069253461659217,train
2010-10-13,0.0084917517785533,train
2010-10-14,-0.0026171083768338,train
2010-10-15,0.0195102738992519,train
2010-10-18,-0.0036208062640819,train
2010-10-19,-0.0093756834395898,train
2010-10-20,0.0058397142713262,train
2010-10-21,0.0022642041363538,train
2010-10-22,0.0067255321313669,train
2010-10-25,0.0039087064350321,train
2010-10-26,0.0022339374103107,train
2010-10-27,0.0023798209081474,train
2010-10-28,0.0014911643774614,train
2010-10-29,-0.0037083212515617,train
2010-11-01,-5.304701864715302e-05,train
2010-11-02,0.0092424656231562,train
2010-11-03,0.0050417911872586,train
2010-11-04,0.0123740802009533,train
2010-11-05,0.0007496481682963,train
2010-11-08,0.0022066061116612,train
2010-11-09,-0.0064642723646571,train
2010-11-10,0.0041717996288069,train
2010-11-12,-0.0168788697315338,train
2010-11-15,-0.0049150030835944,train
2010-11-16,-0.0171657520438703,train
2010-11-17,0.0005122552348718,train
2010-11-18,0.0155322509751374,train
2010-11-19,0.0010051947314382,train
2010-11-22,0.0078516143832007,train
2010-11-23,-0.0165587259170875,train
2010-11-24,0.0179760936025828,train
2010-11-26,-0.0049139021503372,train
2010-11-29,-0.0025585836123304,train
2010-11-30,-0.0118427362019907,train
2010-12-01,0.0194921224317625,train
2010-12-02,0.0107293869423864,train
2010-12-03,0.0039172584193476,train
2010-12-06,-0.0013985025518958,train
2010-12-07,-0.0003946753229721,train
2010-12-08,0.0037173651022652,train
2010-12-09,0.0014786497500523,train
2010-12-10,0.0067415443207706,train
2010-12-13,-0.0033258431330233,train
2010-12-14,0.0010357418204371,train
2010-12-15,-0.0045711102686396,train
2010-12-16,0.0072527497077581,train
2010-12-17,-0.0004254599849602,train
2010-12-20,-0.0005708269237629,train
2010-12-21,0.0060331498367982,train
2010-12-22,0.0003655571618837,train
2010-12-23,-0.002060655611537,train
2010-12-27,-0.0009003138947845,train
2010-12-28,-0.0027457897591269,train
2010-12-29,0.0019168274590839,train
2010-12-30,-0.0032131477538097,train
2011-01-03,0.0151109576398561,train
2011-01-04,-9.563389803350338e-05,train
2011-01-05,0.0081845721578653,train
2011-01-06,0.0031669415906276,train
2011-01-07,-0.000865621821426,train
2011-01-10,0.0032328683551119,train
2011-01-11,0.0002948540843339,train
2011-01-12,0.0061372948666536,train
2011-01-13,0.0005971143884931,train
2011-01-14,0.0060688069737186,train
2011-01-18,0.0035434695731238,train
2011-01-19,-0.0122358259162936,train
2011-01-20,-0.0093546038801834,train
2011-01-21,-0.0079644810899714,train
2011-01-24,0.0131777082506537,train
2011-01-25,0.0020225396136083,train
2011-01-26,0.0050148951070496,train
2011-01-27,0.0056467422840334,train
2011-01-28,-0.0252354192698488,train
2011-01-31,0.0017398325182564,train
2011-02-01,0.0187617449494435,train
2011-02-02,-0.0023828346893772,train
2011-02-03,0.0009793355930221,train
2011-02-04,0.0051779803863407,train
2011-02-07,0.0043385646261799,train
2011-02-08,0.006767521640185,train
2011-02-09,-0.0026520075732844,train
2011-02-10,0.0004254352573301,train
2011-02-11,0.0066668578650285,train
2011-02-14,0.0027605339424533,train
2011-02-15,-0.0013531013943907,train
2011-02-16,0.0052286233223349,train
2011-02-17,-5.937683322114668e-05,train
2011-02-18,-0.0023723723475933,train
2011-02-22,-0.029947153403283,train
2011-02-23,-0.0113187142003727,train
2011-02-24,0.003392584433902,train
2011-02-25,0.0136505457590933,train
2011-02-28,0.002680202946839,train
2011-03-01,-0.0163587702515037,train
2011-03-02,0.0003539108667802,train
2011-03-03,0.0193216060937618,train
2011-03-04,-0.0037692643608719,train
2011-03-07,-0.0153876208603712,train
2011-03-08,0.0022880824448269,train
2011-03-09,-0.0063586497079014,train
2011-03-10,-0.0162609257407468,train
2011-03-11,0.0037056137890833,train
2011-03-14,-0.0032847431471116,train
2011-03-15,-0.0163113472306892,train
2011-03-16,-0.0255812490486471,train
2011-03-17,0.0066151922560976,train
2011-03-18,-0.002396708316766,train
2011-03-21,0.0173143402882595,train
2011-03-22,-0.0009772298475477,train
2011-03-23,0.0045764171773195,train
2011-03-24,0.0173245834943582,train
2011-03-25,0.0031173995713084,train
2011-03-28,-0.0058977144715168,train
2011-03-29,0.008936346751397,train
2011-03-30,0.0049711451711271,train
2011-03-31,0.0015304350570907,train
2011-04-01,-0.0006553885918444,train
2011-04-04,-0.0055453377309134,train
2011-04-05,-0.0032098244628917,train
2011-04-06,0.0010964679643777,train
2011-04-07,-0.0010263489354121,train
2011-04-08,-0.0055495816697016,train
2011-04-11,-0.0049596519393267,train
2011-04-12,-0.0075466586529514,train
2011-04-13,0.0075765053356472,train
2011-04-14,-0.0023121379509417,train
2011-04-15,-0.0026054888786524,train
2011-04-18,-0.0074784283270351,train
2011-04-19,0.0045459726708014,train
2011-04-20,0.0219358481913673,train
2011-04-21,0.0087066140356635,train
2011-04-25,0.0028326531344779,train
2011-04-26,0.0049612420231051,train
2011-04-27,0.0072596354844487,train
2011-04-28,-0.0020991149048388,train
2011-04-29,-0.0012944950911599,train
2011-05-02,-0.0024948165907209,train
2011-05-03,-0.005179703278887,train
2011-05-04,-0.0023637700005559,train
2011-05-05,-0.0062635874124914,train
2011-05-06,0.0028799280851216,train
2011-05-09,0.0034619732994861,train
2011-05-10,0.0086572532670237,train
2011-05-11,-0.0075189998595792,train
2011-05-12,0.0044112491907798,train
2011-05-13,-0.011686438954596,train
2011-05-16,-0.0188893634419189,train
2011-05-17,0.0015338585309623,train
2011-05-18,0.007934330453141,train
2011-05-19,0.0031464607696684,train
2011-05-20,-0.0082002574260669,train
2011-05-23,-0.0161422380727788,train
2011-05-24,-0.0081035071412433,train
2011-05-25,0.0027411808465171,train
2011-05-26,0.0065292898769117,train
2011-05-27,0.0055254403604971,train
2011-05-31,0.0156101840172676,train
2011-06-01,-0.021599316237322,train
2011-06-02,-0.0020480406544294,train
2011-06-03,-0.016019429809849,train
2011-06-06,-0.0106119409177171,train
2011-06-07,-0.0040667758002023,train
2011-06-08,-0.0083027617618054,train
2011-06-09,0.0011857473138727,train
2011-06-10,-0.0151311868089902,train
2011-06-13,-0.0015345141419685,train
2011-06-14,0.0128652501627223,train
2011-06-15,-0.0191867828365732,train
2011-06-16,-0.0063643963874509,train
2011-06-17,-0.0053524293670781,train
2011-06-20,0.0035619130315507,train
2011-06-21,0.0216059725044833,train
2011-06-22,-0.0066318604408311,train
2011-06-23,0.0082085441060995,train
2011-06-24,-0.0169691545137103,train
2011-06-27,0.0139959525770927,train
2011-06-28,0.0151702320875759,train
2011-06-29,0.0051984109210916,train
2011-06-30,0.0129783109283184,train
2011-07-01,0.0151166149588748,train
2011-07-05,0.0054211410001785,train
2011-07-06,0.0022130257527806,train
2011-07-07,0.0138430310541444,train
2011-07-08,-0.0023365573280689,train
2011-07-11,-0.0193244136940421,train
2011-07-12,-0.009930725005715,train
2011-07-13,0.0028744387523145,train
2011-07-14,-0.0120608115872434,train
2011-07-15,0.0117754221021472,train
2011-07-18,-0.0051625339097316,train
2011-07-19,0.0208319712832866,train
2011-07-20,-0.0026557721407997,train
2011-07-21,0.0052272031885878,train
2011-07-22,0.0112226897399475,train
2011-07-25,-0.0027720298620665,train
2011-07-26,0.001481287496814,train
2011-07-27,-0.0276972418942408,train
2011-07-28,-0.0010538735719284,train
2011-07-29,-0.0041242832091934,train
2011-08-01,-0.005776294172269,train
2011-08-02,-0.0259858162361932,train
2011-08-03,0.0050512793625208,train
2011-08-04,-0.0475020353012539,train
2011-08-05,-0.0127259117336869,train
2011-08-08,-0.0626329224494933,train
2011-08-09,0.0359463639172648,train
2011-08-10,-0.0347612667030154,train
2011-08-11,0.0353582323918587,train
2011-08-12,0.0130233331554437,train
2011-08-15,0.0140140798530436,train
2011-08-16,-0.0081810372799208,train
2011-08-17,-0.0088988742723547,train
2011-08-18,-0.0507903597702641,train
2011-08-19,-0.0251920807105804,train
2011-08-22,0.0001933347262866,train
2011-08-23,0.0389498724671343,train
2011-08-24,0.01273750714376,train
2011-08-25,-0.0141758533728442,train
2011-08-26,0.0219279195575219,train
2011-08-29,0.0267847584391444,train
2011-08-30,0.0095255361308436,train
2011-08-31,0.0007537098976166,train
2011-09-01,-0.0078397772024409,train
2011-09-02,-0.0253760188956839,train
2011-09-06,-0.0041227659124963,train
2011-09-07,0.0196852540669506,train
2011-09-08,-0.0004967220118169,train
2011-09-09,-0.0257015695201938,train
2011-09-12,0.0091959524876254,train
2011-09-13,0.0145561745565631,train
2011-09-14,0.0144769063786425,train
2011-09-15,0.0162347162330094,train
2011-09-16,0.0093028958495682,train
2011-09-19,-0.0004487156013398,train
2011-09-20,-0.0057006475302673,train
2011-09-21,-0.0193545909273345,train
2011-09-22,-0.0377728832645686,train
2011-09-23,0.0068555069934653,train
2011-09-26,0.013685078097923,train
2011-09-27,0.0135651625435247,train
2011-09-28,-0.0147451947768032,train
2011-09-29,-0.0145452170159189,train
2011-09-30,-0.026002577855889,train
2011-10-03,-0.0299576995237138,train
2011-10-04,0.0152727985220706,train
2011-10-05,0.0279941753059715,train
2011-10-06,0.0179913770223833,train
2011-10-07,-0.0053310645130364,train
2011-10-11,0.005418706323573,train
2011-10-12,0.0045452251336762,train
2011-10-13,0.0094856623310518,train
2011-10-14,0.0177240744585065,train
2011-10-17,-0.0143196748335103,train
2011-10-18,0.0093724427440057,train
2011-10-19,-0.0172255627484399,train
2011-10-20,-0.007085577595191,train
2011-10-21,0.0135299842833025,train
2011-10-24,0.0220844631429665,train
2011-10-25,-0.0190945990898368,train
2011-10-26,-0.0053867120419556,train
2011-10-27,0.0276380812696288,train
2011-10-28,0.0049671009248411,train
2011-10-31,-0.0175866202618281,train
2011-11-01,-0.0293931126659872,train
2011-11-02,0.0034076246775517,train
2011-11-03,0.0217342641324579,train
2011-11-04,-0.0037424476470186,train
2011-11-07,0.0054401097206455,train
2011-11-08,0.0101256583419015,train
2011-11-09,-0.0342682273774918,train
2011-11-10,-0.0056840764183201,train
2011-11-14,-0.0053701469853667,train
2011-11-15,0.0090953688170291,train
2011-11-16,-0.0167457834822477,train
2011-11-17,-0.0259963422440965,train
2011-11-18,-0.0096984446756641,train
2011-11-21,-0.0201518485172108,train
2011-11-22,0.0009290507668105,train
2011-11-23,-0.0241777786479532,train
2011-11-25,-0.0109114292322452,train
2011-11-28,0.0336421617157451,train
2011-11-29,-0.0036314098285975,train
2011-11-30,0.036102252631469,train
2011-12-01,0.0111082522576501,train
2011-12-02,-0.0038126501022865,train
2011-12-05,0.0101180165288977,train
2011-12-06,-0.0015312648460215,train
2011-12-07,-0.0009480712148836,train
2011-12-08,-0.0171883956842769,train
2011-12-09,0.0131229388692464,train
2011-12-12,-0.0097043053176582,train
2011-12-13,-0.0125307619503439,train
2011-12-14,-0.0166899138099084,train
2011-12-15,-0.0035921874804771,train
2011-12-16,0.0027033058041342,train
2011-12-19,-0.0117450478272803,train
2011-12-20,0.0272790204963257,train
2011-12-21,-0.011369097039062,train
2011-12-22,0.0078920878566366,train
2011-12-23,0.0094841123864287,train
2011-12-27,0.0033589595487746,train
2011-12-28,-0.0117415130306072,train
2011-12-29,0.0058593555301202,train
2011-12-30,-0.0019274504620898,train
2012-01-03,0.0173982729809112,train
2012-01-04,0.0047454448332626,train
2012-01-05,0.0077041147117014,train
2012-01-06,0.0030745407998422,train
2012-01-09,-0.003977836226735,train
2012-01-10,0.0072198142608635,train
2012-01-11,0.0021510012556385,train
2012-01-12,0.003270482737006,train
2012-01-13,-0.0041204623148925,train
2012-01-17,0.0081772016196984,train
2012-01-18,0.0127827127931132,train
2012-01-19,0.0067836365724954,train
2012-01-20,-0.0013575945750416,train
2012-01-23,1.3570455964211883e-05,train
2012-01-24,-0.003142196374682,train
2012-01-25,0.0119923317764875,train
2012-01-26,-0.0039037465190468,train
2012-01-27,0.0013955827835102,train
2012-01-30,-0.0002305298147052,train
2012-01-31,0.0005606522784634,train
2012-02-01,0.00721783928409,train
2012-02-02,0.0024520647459564,train
2012-02-03,0.0129507010054237,train
2012-02-06,0.0011562670554477,train
2012-02-07,0.0014763226306126,train
2012-02-08,0.0042805218250485,train
2012-02-09,0.0071997205194319,train
2012-02-10,-0.0073561063669542,train
2012-02-13,0.0078206209395533,train
2012-02-14,0.0029064232204028,train
2012-02-15,-0.0075942170728246,train
2012-02-16,0.0122259373643729,train
2012-02-17,-0.0022593428985068,train
2012-02-21,0.0027022423516721,train
2012-02-22,-0.0060331201706062,train
2012-02-23,0.0052056926184378,train
2012-02-24,0.0034313581437929,train
2012-02-27,0.0011647884594232,train
2012-02-28,0.009838634209913,train
2012-02-29,-0.0051388320112364,train
2012-03-01,0.008780994926925,train
2012-03-02,-0.0014746406102266,train
2012-03-05,-0.011286514498746,train
2012-03-06,-0.0109012558564451,train
2012-03-07,0.0058127345333472,train
2012-03-08,0.0107796668841864,train
2012-03-09,0.0044697167141336,train
2012-03-12,0.0002375580903015,train
2012-03-13,0.0180718331651452,train
2012-03-14,0.0059541332313827,train
2012-03-15,0.0024508958490898,train
2012-03-16,-0.0023516731976648,train
2012-03-19,0.0059149914802787,train
2012-03-20,0.0015978820326714,train
2012-03-21,-0.000533863251302,train
2012-03-22,-0.0029115129061006,train
2012-03-23,-0.0020676508151265,train
2012-03-26,0.0166952702079116,train
2012-03-27,0.0020738026949214,train
2012-03-28,-0.0048081699757923,train
2012-03-29,-0.0047079366658864,train
2012-03-30,-0.0026858847277746,train
2012-04-02,0.0100749432636646,train
2012-04-03,-9.88720881498345e-05,train
2012-04-04,-0.0142111598479029,train
2012-04-05,0.005020301497969,train
2012-04-09,-0.00837069940294,train
2012-04-10,-0.0186154281756601,train
2012-04-11,0.0014902216215533,train
2012-04-12,0.0118004329493071,train
2012-04-13,-0.0145057497227618,train
2012-04-16,-0.0130307381464388,train
2012-04-17,0.0195132600958307,train
2012-04-18,-0.0011218359538816,train
2012-04-19,-0.0122296036585559,train
2012-04-20,-0.0042784062186388,train
2012-04-23,-0.0096271612660209,train
2012-04-24,-0.0069960223387667,train
2012-04-25,0.0260102820735304,train
2012-04-26,0.007027048590106,train
2012-04-27,0.0059739580699479,train
2012-04-30,-0.0076241783986364,train
2012-05-01,0.0004119747021747,train
2012-05-02,0.0034790004107885,train
2012-05-03,-0.011440550266513,train
2012-05-04,-0.0264878023721396,train
2012-05-07,-0.0020159663126746,train
2012-05-08,-0.0041152689055584,train
2012-05-09,-0.0035119185772573,train
2012-05-10,-0.0030743301666839,train
2012-05-11,-0.0005667339395971,train
2012-05-14,-0.0101191042983788,train
2012-05-15,-0.0048647439672216,train
2012-05-16,-0.0077668568306381,train
2012-05-17,-0.02241095381752,train
2012-05-18,-0.0165197078110078,train
2012-05-21,0.0253330924956321,train
2012-05-22,0.0005550742765862,train
2012-05-23,0.0021657502774897,train
2012-05-24,-0.0068640371825547,train
2012-05-25,-0.0016711544775135,train
2012-05-29,0.0114254932585983,train
2012-05-30,-0.0070172055040203,train
2012-05-31,-0.0071319854673525,train
2012-06-01,-0.0277795836770236,train
2012-06-04,0.0022218184128459,train
2012-06-05,0.00341094261769,train
2012-06-06,0.023155475538183,train
2012-06-07,-0.0016587717071715,train
2012-06-08,0.0096206889294169,train
2012-06-11,-0.0165651913508757,train
2012-06-12,0.0095710427483719,train
2012-06-13,-0.0061542798221611,train
2012-06-14,0.001926693241887,train
2012-06-15,0.0107357080399145,train
2012-06-18,0.0093489947927421,train
2012-06-19,0.0099863411027548,train
2012-06-20,0.0015808191995604,train
2012-06-21,-0.0258045925535308,train
2012-06-22,0.0077390683040574,train
2012-06-25,-0.0190988123981012,train
2012-06-26,0.0032098747549167,train
2012-06-27,0.0063971953300998,train
2012-06-28,-0.0106093706753904,train
2012-06-29,0.0304419761718575,train
2012-07-02,0.0045638337048611,train
2012-07-03,0.0082680586814767,train
2012-07-05,0.0003501396255839,train
2012-07-06,-0.0131695102106283,train
2012-07-09,-0.0032670582896511,train
2012-07-10,-0.0107626566310901,train
2012-07-11,-0.0068814894271801,train
2012-07-12,-0.0101825348198129,train
2012-07-13,0.0139569812020019,train
2012-07-16,-0.0015631030779079,train
2012-07-17,0.0042134946349633,train
2012-07-18,0.013976039169279,train
2012-07-19,0.0114501514536677,train
2012-07-20,-0.0136895564892019,train
2012-07-23,-0.0140198208106559,train
2012-07-24,-0.0097529169355261,train
2012-07-25,-0.00855162954922,train
2012-07-26,0.0120318519874393,train
2012-07-27,0.0246354366286205,train
2012-07-30,0.0008662473130889,train
2012-07-31,-0.0007926719418027,train
2012-08-01,-0.0043838320949643,train
2012-08-02,-0.0056765393823929,train
2012-08-03,0.0175763078783725,train
2012-08-06,0.009128933882434,train
2012-08-07,0.0077540128052014,train
2012-08-08,-0.0003831238517672,train
2012-08-09,0.002571438188241,train
2012-08-10,6.746737800603466e-05,train
2012-08-13,0.0019388719181329,train
2012-08-14,-1.4244546632789116e-05,train
2012-08-15,0.0021414516254043,train
2012-08-16,0.0112989229998263,train
2012-08-17,0.0045283202876012,train
2012-08-20,0.0010333960931048,train
2012-08-21,-0.0047157520152841,train
2012-08-22,0.0025857815401639,train
2012-08-23,-0.0091487078858028,train
2012-08-24,0.0040143057210698,train
2012-08-27,0.0018416087193002,train
2012-08-28,-0.0004444605990505,train
2012-08-29,-0.0008551981326885,train
2012-08-30,-0.010399197806381,train
2012-08-31,0.0050699214140259,train
2012-09-04,-0.0018768205023488,train
2012-09-05,-0.0018424045269837,train
2012-09-06,0.0211256171283596,train
2012-09-07,0.0005056069079473,train
2012-09-10,-0.0141197939079783,train
2012-09-11,-0.0026777077783193,train
2012-09-12,0.0025556255850121,train
2012-09-13,0.0131469980289094,train
2012-09-14,0.0094249851748601,train
2012-09-17,5.534576902042107e-06,train
2012-09-18,3.640079975498773e-05,train
2012-09-19,0.0010745704417025,train
2012-09-20,-0.0015124526367246,train
2012-09-21,-0.0029257464398048,train
2012-09-24,-0.0076026370054448,train
2012-09-25,-0.0145676445645497,train
2012-09-26,-0.0102642404595294,train
2012-09-27,0.0126566348618707,train
2012-09-28,-0.0081623104172684,train
2012-10-01,-0.002599803869938,train
2012-10-02,-0.0001086942043862,train
2012-10-03,0.0058862490352525,train
2012-10-04,0.003300178813166,train
2012-10-05,-0.0052941942463425,train
2012-10-09,-0.0166059876816714,train
2012-10-10,-0.006546937450007,train
2012-10-11,-0.0046313129512815,train
2012-10-12,-0.0010635727307334,train
2012-10-15,0.0065309099009513,train
2012-10-16,0.0149346951076583,train
2012-10-17,-0.0001472367322817,train
2012-10-18,-0.0118511012791654,train
2012-10-19,-0.0249468166386849,train
2012-10-22,0.0026766017240513,train
2012-10-23,-0.0103989820494574,train
2012-10-24,-0.0054680791410845,train
2012-10-25,-0.0009073536658955,train
2012-10-26,0.0024169856725728,train
2012-10-31,-0.006784302312625,train
2012-11-01,0.0134059538554316,train
2012-11-02,-0.0093058629201766,train
2012-11-05,0.0055272994056277,train
2012-11-06,0.0014346317341143,train
2012-11-07,-0.0241522604434692,train
2012-11-08,-0.0195755543788281,train
2012-11-09,0.0017127003739562,train
2012-11-13,-0.0074060478891139,train
2012-11-14,-0.0127764144182381,train
2012-11-15,-0.0058800487961865,train
2012-11-16,0.0036780707674445,train
2012-11-19,0.0236428106545847,train
2012-11-20,0.001947903927543,train
2012-11-21,0.0015312137148802,train
2012-11-23,0.0147048171818729,train
2012-11-26,0.0049683528134839,train
2012-11-27,-0.0042374176351901,train
2012-11-28,0.0073926205588195,train
2012-11-29,0.0069491756156271,train
2012-11-30,-0.0018129707556493,train
2012-12-03,-0.0024312790813311,train
2012-12-04,-0.0021192181838061,train
2012-12-05,-0.0117792617947129,train
2012-12-06,0.0061655599502602,train
2012-12-07,-0.006083191158626,train
2012-12-10,0.0026837716556526,train
2012-12-11,0.0123435095715839,train
2012-12-12,-0.0021001809128997,train
2012-12-13,-0.0084451943278967,train
2012-12-14,-0.0106642319264276,train
2012-12-17,0.0121231941575044,train
2012-12-18,0.0159783301609749,train
2012-12-19,-0.0029017719729349,train
2012-12-20,-0.0016429875372611,train
2012-12-21,-0.0154261083613209,train
2012-12-24,-0.0049428549731245,train
2012-12-26,-0.0099088470470586,train
2012-12-27,-0.0028171081786423,train
2012-12-28,-0.0106190667650392,train
2012-12-31,0.0190557916703937,train
2013-01-02,0.0326827806814572,train
2013-01-03,-0.0026816904051333,train
2013-01-04,-0.0037256149880042,train
2013-01-07,0.0005455907541887,train
2013-01-08,-0.0027801398340437,train
2013-01-09,0.0025033125436591,train
2013-01-10,0.0057032155447408,train
2013-01-11,0.001257171576366,train
2013-01-14,-0.0052961659179344,train
2013-01-15,-0.0061451661116858,train
2013-01-16,0.0028379766533568,train
2013-01-17,0.0040826456722589,train
2013-01-18,-0.0024629129403392,train
2013-01-22,0.0015576425103366,train
2013-01-23,0.0064640128202796,train
2013-01-24,-0.0142738718463799,train
2013-01-25,0.0046090879571938,train
2013-01-28,0.0023932657607657,train
2013-01-29,-0.0006787903199582,train
2013-01-30,-0.0021151717782373,train
2013-01-31,-0.0035135329262481,train
2013-02-01,0.0110894916261714,train
2013-02-04,-0.0188718093466537,train
2013-02-05,0.0127757171146472,train
2013-02-06,-0.0026714126039189,train
2013-02-07,0.0003802568578186,train
2013-02-08,0.0097753297701256,train
2013-02-11,0.0005367355711993,train
2013-02-12,-0.0045909820085795,train
2013-02-13,0.0030134121530761,train
2013-02-14,-0.0006542986573903,train
2013-02-15,-0.0030167296078294,train
2013-02-19,0.0069099640387643,train
2013-02-20,-0.0150792760741914,train
2013-02-21,-0.0121576319949549,train
2013-02-22,0.008538371411978,train
2013-02-25,-0.0115813970984351,train
2013-02-26,0.0001434154615363,train
2013-02-27,0.0105468366987551,train
2013-02-28,-0.0007359636912402,train
2013-03-01,0.0036118285187247,train
2013-03-04,0.0048576009334786,train
2013-03-05,0.0149067706974162,train
2013-03-06,-0.0020528936885209,train
2013-03-07,0.0019255536803609,train
2013-03-08,0.0006093751289354,train
2013-03-11,0.0028176114335212,train
2013-03-12,-0.0036868705882613,train
2013-03-13,-0.0024261915432132,train
2013-03-14,0.0031557590372584,train
2013-03-15,-0.0050746777178303,train
2013-03-18,-0.0035295735866159,train
2013-03-19,-0.0033074109951356,train
2013-03-20,0.006161856580802,train
2013-03-21,-0.0110827071827678,train
2013-03-22,0.0076854125437942,train
2013-03-25,-0.003043226442928,train
2013-03-26,0.0044569088436068,train
2013-03-27,0.0019881060397084,train
2013-03-28,0.0017918020445549,train
2013-04-01,-0.0067569381707374,train
2013-04-02,0.0068291772035008,train
2013-04-03,-0.0086159740623425,train
2013-04-04,-0.001204451836982,train
2013-04-05,-0.0083865778334756,train
2013-04-08,0.0033295586606684,train
2013-04-09,0.0071572623985497,train
2013-04-10,0.0185814362648247,train
2013-04-11,0.0013853350849828,train
2013-04-12,-0.0010550669973028,train
2013-04-15,-0.0189927516555299,train
2013-04-16,0.0126262707102519,train
2013-04-17,-0.0187238571912663,train
2013-04-18,-0.0164952094281403,train
2013-04-19,0.0116501450075837,train
2013-04-22,0.0104095048923257,train
2013-04-23,0.0088434838586055,train
2013-04-24,0.0003779592026172,train
2013-04-25,0.0041649208181355,train
2013-04-26,-0.003921251429842,train
2013-04-29,0.0086084729986576,train
2013-04-30,0.0071148911035459,train
2013-05-01,-0.0050700932759882,train
2013-05-02,0.0108366886224797,train
2013-05-03,0.0123475943249674,train
2013-05-06,0.0044301526775688,train
2013-05-07,-0.0009123706091363,train
2013-05-08,0.0052133500965974,train
2013-05-09,-0.002094406862581,train
2013-05-10,0.0055315927644971,train
2013-05-13,0.0010659375167717,train
2013-05-14,0.0049421930402983,train
2013-05-15,0.0029068433030962,train
